"","source","site","datetime","value","units","latitude","longitude","sample_depth"
"...12845","DERM_BBWQ","BB31","03/10/2022 08:30:00",0.002,"mg/L",25.6937801,-80.2075693,0.5
"...12846","DERM_BBWQ","BB38","01/05/2022 08:30:00",0.002,"mg/L",25.5196864,-80.2393748,0.5
"...12847","DERM_BBWQ","NO07A","01/05/2022 10:50:00",0.005,"mg/L",25.4628912,-80.4038901,0.5
"...12848","DERM_BBWQ","BB13A","02/07/2022 09:15:00",0.002,"mg/L",25.84363213,-80.16884056,0.5
"...12849","DERM_BBWQ","AC06","02/07/2022 09:35:00",0.044,"mg/L",25.9083837,-80.1636707,0.5
"...12850","DERM_BBWQ","BS01","02/07/2022 10:00:00",0.006,"mg/L",25.8720738,-80.1647689,0.5
"...12851","DERM_BBWQ","CG01","03/10/2022 08:45:00",0.003,"mg/L",25.7036788,-80.2472057,0.5
"...12852","DERM_BBWQ","BISC121","03/09/2022 09:00:00",0.002,"mg/L",25.3549983,-80.291665,0.5
"...12853","DERM_BBWQ","SK10","01/03/2022 10:40:00",0.011,"mg/L",25.956833,-80.430633,0.5
"...12854","DERM_BBWQ","SK10","02/07/2022 10:35:00",0.01,"mg/L",25.956833,-80.430633,0.5
"...12855","DERM_BBWQ","MR01","01/04/2022 10:10:00",0.003,"mg/L",25.770035,-80.1915094,0.5
"...12856","DERM_BBWQ","SP04","03/10/2022 10:30:00",0.009,"mg/L",25.6740799,-80.2840729,0.5
"...12857","DERM_BBWQ","SK10","05/02/2022 10:10:00",0.011,"mg/L",25.956833,-80.430633,0.5
"...12858","DERM_BBWQ","SP04","05/05/2022 10:05:00",0.007,"mg/L",25.6740799,-80.2840729,0.5
"...12859","DERM_BBWQ","SK02","05/02/2022 11:00:00",0.008,"mg/L",25.9319891,-80.1523133,0.5
"...12860","DERM_BBWQ","BB15A","05/05/2022 09:10:00",0.005,"mg/L",25.81507571,-80.1752699,0.5
"...12861","DERM_BBWQ","BB17","05/03/2022 09:45:00",0.002,"mg/L",25.802675,-80.1659703,0.5
"...12862","DERM_BBWQ","BB04","05/02/2022 10:45:00",0.002,"mg/L",25.917671,-80.1257684,0.5
"...12863","DERM_BBWQ","BB08","05/05/2022 09:40:00",0.011,"mg/L",25.86423333,-80.17096667,0.5
"...12864","DERM_BBWQ","BB09","05/02/2022 10:00:00",0.002,"mg/L",25.871374,-80.1550667,0.5
"...12865","DERM_BBWQ","BB11","05/02/2022 09:20:00",0.009,"mg/L",25.8464751,-80.1669677,0.5
"...12866","DERM_BBWQ","BB26","05/03/2022 08:35:00",0.002,"mg/L",25.747777,-80.1850708,0.5
"...12867","DERM_BBWQ","BB31","05/05/2022 08:30:00",0.002,"mg/L",25.6937801,-80.2075693,0.5
"...12868","DERM_BBWQ","BB32","05/05/2022 10:20:00",0.002,"mg/L",25.68568,-80.1835687,0.5
"...12869","DERM_BBWQ","BB48","05/04/2022 09:40:00",0.002,"mg/L",25.308595,-80.3488753,0.5
"...12870","DERM_BBWQ","BBKB1","05/05/2022 10:30:00",0.002,"mg/L",25.69801,-80.17428,0.5
"...12871","DERM_BBWQ","BISC101","05/04/2022 11:15:00",0.002,"mg/L",25.4783316,-80.320831,0.5
"...12872","DERM_BBWQ","BISC121","05/04/2022 09:00:00",0.002,"mg/L",25.3549983,-80.291665,0.5
"...12873","DERM_BBWQ","CG02A","05/05/2022 11:40:00",0.048,"mg/L",25.714687,-80.280868,0.5
"...12874","DERM_BBWQ","LR06","05/02/2022 08:30:00",0.023,"mg/L",25.8539749,-80.1927698,0.5
"...12875","DERM_BBWQ","LR08","05/02/2022 08:50:00",0.01,"mg/L",25.8703617,-80.2907737,0.5
"...12876","DERM_BBWQ","MI03","05/04/2022 09:20:00",0.005,"mg/L",25.4894593,-80.3635494,0.5
"...12877","DERM_BBWQ","BL03","05/04/2022 10:25:00",0.003,"mg/L",25.5490482,-80.3481369,0.5
"...12878","DERM_BBWQ","BL06","05/04/2022 09:15:00",0.006,"mg/L",25.53604325,-80.32527118,0.5
"...12879","DERM_BBWQ","BS04","05/02/2022 08:50:00",0.011,"mg/L",25.8740728,-80.1814691,0.5
"...12880","DERM_BBWQ","BS07","05/05/2022 11:35:00",0.009,"mg/L",25.9166356,-80.2114643,0.5
"...12881","DERM_BBWQ","MR03","05/03/2022 10:30:00",0.005,"mg/L",25.778711,-80.2072338,0.5
"...12882","DERM_BBWQ","MR05","05/03/2022 10:45:00",0.004,"mg/L",25.7857488,-80.2266574,0.5
"...12883","DERM_BBWQ","MR07","05/03/2022 11:10:00",0.014,"mg/L",25.8072788,-80.2601771,0.5
"...12884","DERM_BBWQ","MW05","05/04/2022 10:40:00",0.004,"mg/L",25.521443,-80.4435492,0.5
"...12885","DERM_BBWQ","NO07A","05/04/2022 11:30:00",0.005,"mg/L",25.4628912,-80.4038901,0.5
"...12886","DERM_BBWQ","PR03","05/04/2022 10:00:00",0.006,"mg/L",25.5195182,-80.364046,0.5
"...12887","DERM_BBWQ","SK01","05/02/2022 11:40:00",0.003,"mg/L",25.9294714,-80.1503688,0.5
"...12888","DERM_BBWQ","OL03","05/02/2022 10:10:00",0.013,"mg/L",25.9637064,-80.1502022,0.5
"...12889","DERM_BBWQ","CM02","06/07/2022 11:00:00",0.07,"mg/L",25.78348,-80.23984,0.1
"...12890","DERM_BBWQ","CD01A","05/05/2022 09:30:00",0.002,"mg/L",25.95683333,-80.43063333,0.5
"...12891","DERM_BBWQ","BS11","05/02/2022 10:45:00",0.034,"mg/L",25.927833,-80.35815,0.5
"...12892","DERM_BBWQ","BB14","06/06/2022 09:10:00",0.009,"mg/L",25.8300761,-80.1585673,0.1
"...12893","DERM_BBWQ","LR06","06/06/2022 08:35:00",0.043,"mg/L",25.8539749,-80.1927698,0.1
"...12894","DERM_BBWQ","BB18","06/07/2022 09:50:00",0.002,"mg/L",25.7868761,-80.1633701,0.1
"...12895","DERM_BBWQ","BB05A","05/02/2022 10:30:00",0.002,"mg/L",25.9017218,-80.1422694,0.5
"...12896","DERM_BBWQ","LR05","05/02/2022 08:30:00",0.011,"mg/L",25.8714828,-80.2341987,0.5
"...12897","DERM_BBWQ","BBOR2","05/04/2022 09:30:00",0.002,"mg/L",25.2963,-80.3255,0.5
"...12898","DERM_BBWQ","AC03","04/04/2022 09:05:00",0.024,"mg/L",25.8998739,-80.1622067,0.5
"...12899","DERM_BBWQ","LR01","05/02/2022 09:30:00",0.021,"mg/L",25.8451746,-80.1733678,0.5
"...12900","DERM_BBWQ","SK01","04/04/2022 11:20:00",0.01,"mg/L",25.9294714,-80.1503688,0.5
"...12901","DERM_BBWQ","BB17","06/07/2022 10:10:00",0.002,"mg/L",25.802675,-80.1659703,0.1
"...12902","DERM_BBWQ","SK10","06/06/2022 11:05:00",0.008,"mg/L",25.956833,-80.430633,0.1
"...12903","DERM_BBWQ","BB39A","06/08/2022 11:15:00",0.003,"mg/L",25.5264328,-80.3070577,0.1
"...12904","DERM_BBWQ","BBOR2","06/08/2022 09:30:00",0.002,"mg/L",25.2963,-80.3255,0.1
"...12905","DERM_BBWQ","BBKB1","06/09/2022 10:45:00",0.002,"mg/L",25.69801,-80.17428,0.1
"...12906","DERM_BBWQ","BBOR1","06/08/2022 09:20:00",0.002,"mg/L",25.3237,-80.3072,0.1
"...12907","DERM_BBWQ","MR08","04/05/2022 10:30:00",0.005,"mg/L",25.8103755,-80.2642734,0.5
"...12908","DERM_BBWQ","MW13","06/08/2022 09:45:00",0.008,"mg/L",25.5174877,-80.5425794,0.1
"...12909","DERM_BBWQ","BB37","05/05/2022 10:00:00",0.002,"mg/L",25.570684,-80.19177,0.5
"...12910","DERM_BBWQ","BB39A","05/04/2022 11:30:00",0.002,"mg/L",25.5264328,-80.3070577,0.5
"...12911","DERM_BBWQ","BB10","04/04/2022 09:55:00",0.003,"mg/L",25.8695722,-80.1438671,0.5
"...12912","DERM_BBWQ","BB15","05/02/2022 08:35:00",0.002,"mg/L",25.8150757,-80.1752699,0.5
"...12913","DERM_BBWQ","LR10","06/06/2022 09:50:00",0.009,"mg/L",25.8695563,-80.3387186,0.1
"...12914","DERM_BBWQ","BB18","04/05/2022 09:30:00",0.002,"mg/L",25.7868761,-80.1633701,0.5
"...12915","DERM_BBWQ","SK02","04/04/2022 11:10:00",0.008,"mg/L",25.9319891,-80.1523133,0.5
"...12916","DERM_BBWQ","BBMB1","05/03/2022 09:20:00",0.002,"mg/L",25.4659,-80.38429,0.5
"...12917","DERM_BBWQ","BB41","06/08/2022 10:50:00",0.002,"mg/L",25.4726881,-80.2844755,0.1
"...12918","DERM_BBWQ","BS01","06/06/2022 10:05:00",0.021,"mg/L",25.8720738,-80.1647689,0.1
"...12919","DERM_BBWQ","BS07","06/06/2022 13:10:00",0.009,"mg/L",25.9166356,-80.2114643,0.1
"...12920","DERM_BBWQ","BBMB4","04/07/2022 10:10:00",0.003,"mg/L",25.846566,-80.127483,0.5
"...12921","DERM_BBWQ","BB04","06/06/2022 11:15:00",0.02,"mg/L",25.917671,-80.1257684,0.1
"...12922","DERM_BBWQ","CG07","05/05/2022 08:30:00",0.012,"mg/L",25.7410796,-80.3106721,0.5
"...12923","DERM_BBWQ","PR04A","05/04/2022 11:05:00",0.006,"mg/L",25.536972,-80.3895984,0.5
"...12924","DERM_BBWQ","BL12","06/08/2022 08:30:00",0.011,"mg/L",25.6610226,-80.4306146,0.1
"...12925","DERM_BBWQ","LR10","05/02/2022 09:25:00",0.009,"mg/L",25.8695563,-80.3387186,0.5
"...12926","DERM_BBWQ","MW13","04/06/2022 09:50:00",0.007,"mg/L",25.5174877,-80.5425794,0.5
"...12927","DERM_BBWQ","BISC122","04/06/2022 11:05:00",0.002,"mg/L",25.4133316,-80.295,0.5
"...12928","DERM_BBWQ","OL02","09/12/2022 09:50:00",0.011,"mg/L",25.9478705,-80.1551539,0.5
"...12929","DERM_BBWQ","SK01","09/12/2022 12:35:00",0.009,"mg/L",25.9294714,-80.1503688,0.5
"...12930","DERM_BBWQ","SK09","09/12/2022 11:10:00",0.008,"mg/L",25.964234,-80.3110905,0.5
"...12931","DERM_BBWQ","SP01","09/15/2022 09:40:00",0.008,"mg/L",25.6583676,-80.2659342,0.5
"...12932","DERM_BBWQ","SK01","11/14/2022 12:30:00",0.009,"mg/L",25.9294714,-80.1503688,0.5
"...12933","DERM_BBWQ","SK09","11/14/2022 11:20:00",0.008,"mg/L",25.964234,-80.3110905,0.5
"...12934","DERM_BBWQ","WC02","11/15/2022 09:00:00",0.053,"mg/L",25.7843109,-80.2104451,0.5
"...12935","DERM_BBWQ","BB02","10/03/2022 11:40:00",0.007,"mg/L",25.9448704,-80.1277678,0.5
"...12936","DERM_BBWQ","BB04","10/03/2022 11:15:00",0.006,"mg/L",25.917671,-80.1257684,0.5
"...12937","DERM_BBWQ","BB14","10/03/2022 09:05:00",0.003,"mg/L",25.8300761,-80.1585673,0.5
"...12938","DERM_BBWQ","BB15","10/03/2022 08:40:00",0.004,"mg/L",25.8150757,-80.1752699,0.5
"...12939","DERM_BBWQ","BB15A","10/06/2022 09:35:00",0.007,"mg/L",25.81507571,-80.1752699,0.5
"...12940","DERM_BBWQ","LR08","11/14/2022 09:00:00",0.023,"mg/L",25.8703617,-80.2907737,0.5
"...12941","DERM_BBWQ","MI03","11/16/2022 09:40:00",0.005,"mg/L",25.4894593,-80.3635494,0.5
"...12942","DERM_BBWQ","PR04A","11/16/2022 10:35:00",0.013,"mg/L",25.536972,-80.3895984,0.5
"...12943","DERM_BBWQ","BB17","10/04/2022 10:40:00",0.002,"mg/L",25.802675,-80.1659703,0.5
"...12944","DERM_BBWQ","BB18","10/04/2022 10:25:00",0.002,"mg/L",25.7868761,-80.1633701,0.5
"...12945","DERM_BBWQ","BB32","10/06/2022 10:20:00",0.002,"mg/L",25.68568,-80.1835687,0.5
"...12946","DERM_BBWQ","BB38","10/05/2022 08:40:00",0.002,"mg/L",25.5196864,-80.2393748,0.5
"...12947","DERM_BBWQ","BB47","10/05/2022 09:20:00",0.002,"mg/L",25.3367944,-80.3200766,0.5
"...12948","DERM_BBWQ","BBKB1","10/06/2022 10:30:00",0.002,"mg/L",25.69801,-80.17428,0.5
"...12949","DERM_BBWQ","BBMB1","10/04/2022 10:10:00",0.002,"mg/L",25.4659,-80.38429,0.5
"...12950","DERM_BBWQ","GL03","07/13/2022 10:55:00",0.004,"mg/L",25.5373021,-80.3437635,0.5
"...12951","DERM_BBWQ","LR01","07/11/2022 09:55:00",0.01,"mg/L",25.8451746,-80.1733678,0.5
"...12952","DERM_BBWQ","LR06","07/11/2022 08:30:00",0.013,"mg/L",25.8539749,-80.1927698,0.5
"...12953","DERM_BBWQ","MR01","07/12/2022 10:20:00",0.002,"mg/L",25.770035,-80.1915094,0.5
"...12954","DERM_BBWQ","MW13","07/13/2022 10:10:00",0.005,"mg/L",25.5174877,-80.5425794,0.5
"...12955","DERM_BBWQ","NO07A","07/13/2022 11:15:00",0.004,"mg/L",25.4628912,-80.4038901,0.5
"...12956","DERM_BBWQ","OL03","07/11/2022 10:20:00",0.014,"mg/L",25.9637064,-80.1502022,0.5
"...12957","DERM_BBWQ","PR03","07/13/2022 10:40:00",0.004,"mg/L",25.5195182,-80.364046,0.5
"...12958","DERM_BBWQ","PR04A","07/13/2022 10:50:00",0.004,"mg/L",25.536972,-80.3895984,0.5
"...12959","DERM_BBWQ","SP08","07/14/2022 08:50:00",0.007,"mg/L",25.7154804,-80.3829744,0.5
"...12960","DERM_BBWQ","TM02","07/12/2022 09:35:00",0.013,"mg/L",25.7855632,-80.2559449,0.5
"...12961","DERM_BBWQ","TM03A","07/12/2022 10:00:00",0.007,"mg/L",25.7937979,-80.2625108,0.5
"...12962","DERM_BBWQ","LR10","08/08/2022 10:00:00",0.01,"mg/L",25.8695563,-80.3387186,0.5
"...12963","DERM_BBWQ","MR07","08/09/2022 12:05:00",0.008,"mg/L",25.8072788,-80.2601771,0.5
"...12964","DERM_BBWQ","MW04","08/10/2022 09:55:00",0.004,"mg/L",25.4712872,-80.3792762,0.5
"...12965","DERM_BBWQ","MW05","08/10/2022 10:15:00",0.004,"mg/L",25.521443,-80.4435492,0.5
"...12966","DERM_BBWQ","MW13","08/10/2022 09:50:00",0.006,"mg/L",25.5174877,-80.5425794,0.5
"...12967","DERM_BBWQ","OL03","08/08/2022 10:55:00",0.021,"mg/L",25.9637064,-80.1502022,0.5
"...12968","DERM_BBWQ","PR04A","08/10/2022 10:30:00",0.004,"mg/L",25.536972,-80.3895984,0.5
"...12969","DERM_BBWQ","AC03","11/14/2022 09:25:00",0.072,"mg/L",25.8998739,-80.1622067,0.5
"...12970","DERM_BBWQ","BB08","11/17/2022 10:25:00",0.008,"mg/L",25.86423333,-80.17096667,0.5
"...12971","DERM_BBWQ","BB14","11/14/2022 09:45:00",0.003,"mg/L",25.8300761,-80.1585673,0.5
"...12972","DERM_BBWQ","BB26","11/15/2022 09:05:00",0.002,"mg/L",25.747777,-80.1850708,0.5
"...12973","DERM_BBWQ","BB31","11/17/2022 08:45:00",0.002,"mg/L",25.6937801,-80.2075693,0.5
"...12974","DERM_BBWQ","BB32","11/17/2022 10:50:00",0.002,"mg/L",25.68568,-80.1835687,0.5
"...12975","DERM_BBWQ","PR08","08/10/2022 09:30:00",0.006,"mg/L",25.5870676,-80.5112166,0.5
"...12976","DERM_BBWQ","TM03A","08/09/2022 09:20:00",0.006,"mg/L",25.7937979,-80.2625108,0.5
"...12977","DERM_BBWQ","TM05","08/09/2022 09:20:00",0.009,"mg/L",25.7625448,-80.3202984,0.5
"...12978","DERM_BBWQ","TM08","08/09/2022 09:55:00",0.007,"mg/L",25.761778,-80.4810792,0.5
"...12979","DERM_BBWQ","WC02","08/09/2022 08:40:00",0.032,"mg/L",25.7843109,-80.2104451,0.5
"...12980","DERM_BBWQ","BB37","11/17/2022 10:25:00",0.003,"mg/L",25.570684,-80.19177,0.5
"...12981","DERM_BBWQ","BB38","11/16/2022 08:55:00",0.002,"mg/L",25.5196864,-80.2393748,0.5
"...12982","DERM_BBWQ","BB41","11/16/2022 11:40:00",0.002,"mg/L",25.4726881,-80.2844755,0.5
"...12983","DERM_BBWQ","BB47","11/16/2022 09:40:00",0.002,"mg/L",25.3367944,-80.3200766,0.5
"...12984","DERM_BBWQ","AC01","08/08/2022 12:00:00",0.004,"mg/L",25.9006722,-80.1443668,0.5
"...12985","DERM_BBWQ","AC06","08/08/2022 10:05:00",0.138,"mg/L",25.9083837,-80.1636707,0.5
"...12986","DERM_BBWQ","AR03","08/10/2022 08:45:00",0.004,"mg/L",25.2890129,-80.4430649,0.5
"...12987","DERM_BBWQ","BB09","08/08/2022 11:40:00",0.003,"mg/L",25.871374,-80.1550667,0.5
"...12988","DERM_BBWQ","BB15A","08/11/2022 09:10:00",0.01,"mg/L",25.81507571,-80.1752699,0.5
"...12989","DERM_BBWQ","BB18","08/09/2022 10:10:00",0.002,"mg/L",25.7868761,-80.1633701,0.5
"...12990","DERM_BBWQ","BB37","08/11/2022 09:55:00",0.002,"mg/L",25.570684,-80.19177,0.5
"...12991","DERM_BBWQ","BBMB2","10/06/2022 11:10:00",0.002,"mg/L",25.80345,-80.145149,0.5
"...12992","DERM_BBWQ","BISC127","10/06/2022 09:25:00",0.002,"mg/L",25.6299983,-80.25,0.5
"...12993","DERM_BBWQ","CD09","10/06/2022 09:30:00",0.005,"mg/L",25.6658803,-80.4086772,0.5
"...12994","DERM_BBWQ","CG07","10/06/2022 08:30:00",0.015,"mg/L",25.7410796,-80.3106721,0.5
"...12995","DERM_BBWQ","FC03","10/05/2022 11:45:00",0.004,"mg/L",25.4480526,-80.3673826,0.5
"...12996","DERM_BBWQ","FC15","10/05/2022 12:10:00",0.006,"mg/L",25.4481037,-80.460903,0.5
"...12997","DERM_BBWQ","L31E1","10/05/2022 10:20:00",0.007,"mg/L",25.4926466,-80.346775,0.5
"...12998","DERM_BBWQ","BB04","07/11/2022 11:20:00",0.002,"mg/L",25.917671,-80.1257684,0.5
"...12999","DERM_BBWQ","BB05A","07/11/2022 10:55:00",0.002,"mg/L",25.9017218,-80.1422694,0.5
"...13000","DERM_BBWQ","BB11","07/11/2022 09:35:00",0.004,"mg/L",25.8464751,-80.1669677,0.5
"...13001","DERM_BBWQ","BB13A","07/11/2022 09:45:00",0.002,"mg/L",25.84363213,-80.16884056,0.5
"...13002","DERM_BBWQ","BB15","07/11/2022 08:50:00",0.002,"mg/L",25.8150757,-80.1752699,0.5
"...13003","DERM_BBWQ","BB18","07/12/2022 09:40:00",0.002,"mg/L",25.7868761,-80.1633701,0.5
"...13004","DERM_BBWQ","WC02","07/12/2022 08:50:00",0.066,"mg/L",25.7843109,-80.2104451,0.5
"...13005","DERM_BBWQ","BB38","09/14/2022 08:30:00",0.002,"mg/L",25.5196864,-80.2393748,0.5
"...13006","DERM_BBWQ","BB39A","09/14/2022 12:00:00",0.002,"mg/L",25.5264328,-80.3070577,0.5
"...13007","DERM_BBWQ","BB47","09/14/2022 09:20:00",0.002,"mg/L",25.3367944,-80.3200766,0.5
"...13008","DERM_BBWQ","LR05","10/03/2022 08:45:00",0.01,"mg/L",25.8714828,-80.2341987,0.5
"...13009","DERM_BBWQ","LR06","10/03/2022 08:30:00",0.036,"mg/L",25.8539749,-80.1927698,0.5
"...13010","DERM_BBWQ","BB25","07/12/2022 09:10:00",0.002,"mg/L",25.7592763,-80.1450669,0.5
"...13011","DERM_BBWQ","BB28","07/12/2022 08:40:00",0.002,"mg/L",25.7291777,-80.1602691,0.5
"...13012","DERM_BBWQ","BB31","07/14/2022 08:30:00",0.002,"mg/L",25.6937801,-80.2075693,0.5
"...13013","DERM_BBWQ","BBMB3","09/15/2022 10:25:00",0.009,"mg/L",25.825666,-80.13375,0.5
"...13014","DERM_BBWQ","BL03","09/14/2022 11:10:00",0.006,"mg/L",25.5490482,-80.3481369,0.5
"...13015","DERM_BBWQ","BS07","09/12/2022 11:45:00",0.009,"mg/L",25.9166356,-80.2114643,0.5
"...13016","DERM_BBWQ","CD01A","09/15/2022 10:10:00",0.002,"mg/L",25.95683333,-80.43063333,0.5
"...13017","DERM_BBWQ","CD02","09/15/2022 10:20:00",0.012,"mg/L",25.6111839,-80.3098744,0.5
"...13018","DERM_BBWQ","CD05","09/15/2022 10:40:00",0.006,"mg/L",25.6238368,-80.3436253,0.5
"...13019","DERM_BBWQ","BISC101","08/10/2022 11:10:00",0.002,"mg/L",25.4783316,-80.320831,0.5
"...13020","DERM_BBWQ","BL02","08/10/2022 12:45:00",0.005,"mg/L",25.5411866,-80.3284753,0.5
"...13021","DERM_BBWQ","BB38","07/13/2022 08:30:00",0.002,"mg/L",25.5196864,-80.2393748,0.5
"...13022","DERM_BBWQ","BL03","08/10/2022 13:15:00",0.004,"mg/L",25.5490482,-80.3481369,0.5
"...13023","DERM_BBWQ","BS07","08/08/2022 12:10:00",0.009,"mg/L",25.9166356,-80.2114643,0.5
"...13024","DERM_BBWQ","CD01A","08/11/2022 09:35:00",0.002,"mg/L",25.95683333,-80.43063333,0.5
"...13025","DERM_BBWQ","CD05","08/11/2022 10:20:00",0.007,"mg/L",25.6238368,-80.3436253,0.5
"...13026","DERM_BBWQ","CG07","08/11/2022 08:30:00",0.007,"mg/L",25.7410796,-80.3106721,0.5
"...13027","DERM_BBWQ","GL02","08/10/2022 13:35:00",0.007,"mg/L",25.5372206,-80.3330313,0.5
"...13028","DERM_BBWQ","GL03","08/10/2022 12:50:00",0.004,"mg/L",25.5373021,-80.3437635,0.5
"...13029","DERM_BBWQ","BBMB2","11/17/2022 11:40:00",0.008,"mg/L",25.80345,-80.145149,0.5
"...13030","DERM_BBWQ","BBOR2","11/16/2022 10:00:00",0.002,"mg/L",25.2963,-80.3255,0.5
"...13031","DERM_BBWQ","BISC121","11/16/2022 09:25:00",0.002,"mg/L",25.3549983,-80.291665,0.5
"...13032","DERM_BBWQ","BISC127","11/17/2022 09:45:00",0.002,"mg/L",25.6299983,-80.25,0.5
"...13033","DERM_BBWQ","BL03","11/16/2022 10:50:00",0.006,"mg/L",25.5490482,-80.3481369,0.5
"...13034","DERM_BBWQ","BS01","11/14/2022 10:40:00",0.019,"mg/L",25.8720738,-80.1647689,0.5
"...13035","DERM_BBWQ","BS07","11/14/2022 11:50:00",0.01,"mg/L",25.9166356,-80.2114643,0.5
"...13036","DERM_BBWQ","MI03","10/05/2022 09:55:00",0.006,"mg/L",25.4894593,-80.3635494,0.5
"...13037","DERM_BBWQ","MR03","10/04/2022 11:30:00",0.014,"mg/L",25.778711,-80.2072338,0.5
"...13038","DERM_BBWQ","MW04","10/05/2022 09:35:00",0.006,"mg/L",25.4712872,-80.3792762,0.5
"...13039","DERM_BBWQ","MW05","10/05/2022 10:40:00",0.003,"mg/L",25.521443,-80.4435492,0.5
"...13040","DERM_BBWQ","PR03","10/05/2022 10:45:00",0.007,"mg/L",25.5195182,-80.364046,0.5
"...13041","DERM_BBWQ","BBKB1","07/14/2022 10:40:00",0.002,"mg/L",25.69801,-80.17428,0.5
"...13042","DERM_BBWQ","BL01","07/13/2022 11:10:00",0.004,"mg/L",25.5360433,-80.3252712,0.5
"...13043","DERM_BBWQ","BL02","07/13/2022 11:35:00",0.006,"mg/L",25.5411866,-80.3284753,0.5
"...13044","DERM_BBWQ","BL12","07/13/2022 09:00:00",0.01,"mg/L",25.6610226,-80.4306146,0.5
"...13045","DERM_BBWQ","CG02A","07/14/2022 11:15:00",0.03,"mg/L",25.714687,-80.280868,0.5
"...13046","DERM_BBWQ","BS10","11/14/2022 11:00:00",0.01,"mg/L",25.9187361,-80.3244952,0.5
"...13047","DERM_BBWQ","BS11","11/14/2022 10:40:00",0.055,"mg/L",25.927833,-80.35815,0.5
"...13048","DERM_BBWQ","CD01A","11/17/2022 10:00:00",0.003,"mg/L",25.95683333,-80.43063333,0.5
"...13049","DERM_BBWQ","CD05","11/17/2022 11:30:00",0.003,"mg/L",25.6238368,-80.3436253,0.5
"...13050","DERM_BBWQ","CD09","11/17/2022 09:55:00",0.005,"mg/L",25.6658803,-80.4086772,0.5
"...13051","DERM_BBWQ","GL03","11/16/2022 10:40:00",0.007,"mg/L",25.5373021,-80.3437635,0.5
"...13052","DERM_BBWQ","LR01","11/14/2022 10:25:00",0.024,"mg/L",25.8451746,-80.1733678,0.5
"...13053","DERM_BBWQ","SK02","10/03/2022 11:25:00",0.008,"mg/L",25.9319891,-80.1523133,0.5
"...13054","DERM_BBWQ","SK05","10/03/2022 10:50:00",0.008,"mg/L",25.9596526,-80.2054001,0.5
"...13055","DERM_BBWQ","SP01","10/06/2022 09:10:00",0.006,"mg/L",25.6583676,-80.2659342,0.5
"...13056","DERM_BBWQ","FC03","09/14/2022 12:30:00",0.004,"mg/L",25.4480526,-80.3673826,0.5
"...13057","DERM_BBWQ","FC15","09/14/2022 12:50:00",0.006,"mg/L",25.4481037,-80.460903,0.5
"...13058","DERM_BBWQ","L31E1","09/14/2022 10:05:00",0.006,"mg/L",25.4926466,-80.346775,0.5
"...13059","DERM_BBWQ","LR01","09/12/2022 10:20:00",0.005,"mg/L",25.8451746,-80.1733678,0.5
"...13060","DERM_BBWQ","AC03","09/12/2022 09:10:00",0.035,"mg/L",25.8998739,-80.1622067,0.5
"...13061","DERM_BBWQ","AC06","09/12/2022 09:25:00",0.084,"mg/L",25.9083837,-80.1636707,0.5
"...13062","DERM_BBWQ","BB04","09/12/2022 11:50:00",0.003,"mg/L",25.917671,-80.1257684,0.5
"...13063","DERM_BBWQ","BB05A","09/12/2022 11:30:00",0.003,"mg/L",25.9017218,-80.1422694,0.5
"...13064","DERM_BBWQ","LR05","09/12/2022 08:30:00",0.012,"mg/L",25.8714828,-80.2341987,0.5
"...13065","DERM_BBWQ","MI03","09/14/2022 09:35:00",0.005,"mg/L",25.4894593,-80.3635494,0.5
"...13066","DERM_BBWQ","MR05","09/13/2022 11:30:00",0.009,"mg/L",25.7857488,-80.2266574,0.5
"...13067","DERM_BBWQ","MR08","09/13/2022 10:15:00",0.008,"mg/L",25.8103755,-80.2642734,0.5
"...13068","DERM_BBWQ","MW04","09/14/2022 09:10:00",0.004,"mg/L",25.4712872,-80.3792762,0.5
"...13069","DERM_BBWQ","MW05","09/14/2022 11:25:00",0.005,"mg/L",25.521443,-80.4435492,0.5
"...13070","DERM_BBWQ","MW13","09/14/2022 10:55:00",0.007,"mg/L",25.5174877,-80.5425794,0.5
"...13071","DERM_BBWQ","BB08","09/15/2022 09:35:00",0.007,"mg/L",25.86423333,-80.17096667,0.5
"...13072","DERM_BBWQ","BB09","09/12/2022 10:50:00",0.004,"mg/L",25.871374,-80.1550667,0.5
"...13073","DERM_BBWQ","BB13A","09/12/2022 10:05:00",0.004,"mg/L",25.84363213,-80.16884056,0.5
"...13074","DERM_BBWQ","BB26","09/13/2022 08:50:00",0.002,"mg/L",25.747777,-80.1850708,0.5
"...13075","DERM_BBWQ","BB28","09/13/2022 08:30:00",0.002,"mg/L",25.7291777,-80.1602691,0.5
"...13076","DERM_BBWQ","BB05A","11/14/2022 11:30:00",0.002,"mg/L",25.9017218,-80.1422694,0.5
"...13077","DERM_BBWQ","BL12","10/05/2022 08:50:00",0.008,"mg/L",25.6610226,-80.4306146,0.5
"...13078","DERM_BBWQ","GL02","10/05/2022 11:35:00",0.004,"mg/L",25.5372206,-80.3330313,0.5
"...13079","DERM_BBWQ","LR05","11/14/2022 08:35:00",0.023,"mg/L",25.8714828,-80.2341987,0.5
"...13080","DERM_BBWQ","BB09","11/14/2022 10:55:00",0.003,"mg/L",25.871374,-80.1550667,0.5
"...13081","DERM_BBWQ","BS01","08/08/2022 11:30:00",0.008,"mg/L",25.8720738,-80.1647689,0.5
