"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...11928","DEP","PEV046","10/28/2024 09:10:00","Nitrate-Nitrite__N_",0.02293,"mg/L",26.0206,-80.1119,0.5
"...11929","DEP","PEV048","09/03/2024 11:45:00","Nitrate-Nitrite__N_",0.007174,"mg/L",25.9724,-80.1098,0.5
"...11930","DEP","BOY096","12/19/2024 11:20:00","Nitrate-Nitrite__N_",0.003451,"mg/L",26.58862,-80.02466667,0.5
"...11931","DEP","PEV051","08/08/2024 13:00:00","Nitrate-Nitrite__N_",0.003154,"mg/L",26.02081,-80.087,0.5
"...11932","DEP","JUP122","10/02/2024 13:40:00","Nitrate-Nitrite__N_",0.004404,"mg/L",26.93929,-80.069106,0.5
"...11933","DEP","PEV043","12/04/2024 13:35:00","Nitrate-Nitrite__N_",0.002715,"mg/L",26.09301,-80.09234,0.5
"...11934","DEP","HIL062","10/16/2024 09:05:00","Nitrate-Nitrite__N_",0.01184,"mg/L",26.24949,-80.0621,0.5
"...11935","DEP","BAK024","09/13/2024 08:25:00","Nitrate-Nitrite__N_",0.006019,"mg/L",25.872983,-80.1045,0.5
"...11936","DEP","STL169","11/18/2024 14:05:00","Nitrate-Nitrite__N_",0.01062,"mg/L",27.15402,-80.14882,0.5
"...11937","DEP","BOC073","07/08/2024 14:45:00","Nitrate-Nitrite__N_",0.01309,"mg/L",26.33576,-80.06438,0.5
"...11938","DEP","STL164","09/16/2024 13:00:00","Nitrate-Nitrite__N_",0.008982,"mg/L",27.171165,-80.15104,0.5
"...11939","DEP","BOC073","08/19/2024 11:50:00","Nitrate-Nitrite__N_",0.002715,"mg/L",26.33576,-80.06438,0.5
"...11940","DEP","BOY100","07/17/2024 09:55:00","Nitrate-Nitrite__N_",0.002715,"mg/L",26.60867,-80.02316667,0.5
"...11941","DEP","HIL051","08/01/2024 09:40:00","Nitrate-Nitrite__N_",0.007129,"mg/L",26.26111,-80.080197,0.5
"...11942","DEP","BAK029","08/07/2024 14:20:00","Nitrate-Nitrite__N_",0.003738,"mg/L",25.9345,-80.1025,0.5
"...11943","DEP","BOC070","09/11/2024 07:50:00","Nitrate-Nitrite__N_",0.03303,"mg/L",26.335761,-80.069389,0.5
"...11944","DEP","STL169","12/10/2024 08:40:00","Nitrate-Nitrite__N_",0.002715,"mg/L",27.15402,-80.14882,0.5
"...11945","DEP","PEV044","12/04/2024 14:20:00","Nitrate-Nitrite__N_",0.002715,"mg/L",26.159983,-80.090283,0.5
"...11946","DEP","BOY091","08/12/2024 07:55:00","Nitrate-Nitrite__N_",0.002715,"mg/L",26.54502,-80.0356,0.5
"...11947","DEP","BOC074","07/08/2024 15:15:00","Nitrate-Nitrite__N_",0.009929,"mg/L",26.32565,-80.0722167,0.5
"...11948","DEP","HIL061","10/16/2024 09:35:00","Nitrate-Nitrite__N_",0.004355,"mg/L",26.25851,-80.0621,0.5
"...11949","DEP","PEV051","12/04/2024 11:35:00","Nitrate-Nitrite__N_",0.01194,"mg/L",26.02081,-80.087,0.5
"...11950","DEP","BOY096","10/14/2024 09:50:00","Nitrate-Nitrite__N_",0.00775,"mg/L",26.58862,-80.02466667,0.5
"...11951","DERM_BBWQ","SK05","02/03/2020 10:20:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.9596526,-80.2054001,0.5
"...11952","DERM_BBWQ","CD09","11/05/2020 09:54:00","Nitrate-Nitrite__N_",0.142,"mg/L",25.6658803,-80.4086772,0.5
"...11953","DERM_BBWQ","BB17","12/08/2020 09:45:00","Nitrate-Nitrite__N_",0.027,"mg/L",25.802675,-80.1659703,0.5
"...11954","DERM_BBWQ","BB50","11/04/2020 09:20:00","Nitrate-Nitrite__N_",0.044,"mg/L",25.2298977,-80.3767774,0.5
"...11955","DERM_BBWQ","BISC101","12/09/2020 11:10:00","Nitrate-Nitrite__N_",0.365,"mg/L",25.4783316,-80.320831,0.5
"...11956","DERM_BBWQ","BB15A","12/10/2020 09:00:00","Nitrate-Nitrite__N_",0.06,"mg/L",25.81507571,-80.1752699,0.5
"...11957","DERM_BBWQ","BB48","08/12/2020 09:05:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.308595,-80.3488753,0.5
"...11958","DERM_BBWQ","GL02","07/22/2020 11:05:00","Nitrate-Nitrite__N_",0.61,"mg/L",25.5372206,-80.3330313,0.5
"...11959","DERM_BBWQ","PR08","06/01/2020 09:00:00","Nitrate-Nitrite__N_",0.8,"mg/L",25.5870676,-80.5112166,0.5
"...11960","DERM_BBWQ","BB34","02/06/2020 09:55:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.6514821,-80.2590735,0.5
"...11961","DERM_BBWQ","BB37","02/06/2020 11:10:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.570684,-80.19177,0.5
"...11962","DERM_BBWQ","GL02","02/05/2020 11:20:00","Nitrate-Nitrite__N_",0.58,"mg/L",25.5372206,-80.3330313,0.5
"...11963","DERM_BBWQ","BS04","05/06/2020 09:10:00","Nitrate-Nitrite__N_",0.033,"mg/L",25.8740728,-80.1814691,0.5
"...11964","DERM_BBWQ","BB14","07/20/2020 09:10:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.8300761,-80.1585673,0.5
"...11965","DERM_BBWQ","BISC122","08/12/2020 10:20:00","Nitrate-Nitrite__N_",0.02,"mg/L",25.4133316,-80.295,0.5
"...11966","DERM_BBWQ","L31E1","12/09/2020 10:25:00","Nitrate-Nitrite__N_",2.383,"mg/L",25.4926466,-80.346775,0.5
"...11967","DERM_BBWQ","BL12","06/01/2020 09:35:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.6610226,-80.4306146,0.5
"...11968","DERM_BBWQ","BISC127","07/23/2020 09:35:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.6299983,-80.25,0.5
"...11969","DERM_BBWQ","BB11","05/06/2020 10:50:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.8464751,-80.1669677,0.5
"...11970","DERM_BBWQ","LR06","07/10/2017 09:00:00","Nitrate-Nitrite__N_",0.2,"mg/L",25.8539749,-80.1927698,0.5
"...11971","DERM_BBWQ","FC15","02/05/2020 11:40:00","Nitrate-Nitrite__N_",2.05,"mg/L",25.4481037,-80.460903,0.5
"...11972","DERM_BBWQ","BISC122","02/05/2020 10:20:00","Nitrate-Nitrite__N_",0.05,"mg/L",25.4133316,-80.295,0.5
"...11973","DERM_BBWQ","TM03A","07/11/2017 10:30:00","Nitrate-Nitrite__N_",0.12,"mg/L",25.7937979,-80.2625108,0.5
"...11974","DERM_BBWQ","SP04","07/13/2017 10:20:00","Nitrate-Nitrite__N_",0.07,"mg/L",25.6740799,-80.2840729,0.5
"...11975","DERM_BBWQ","BB11","07/10/2017 10:00:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.8464751,-80.1669677,0.5
"...11976","DERM_BBWQ","TM08","07/11/2017 11:07:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.761778,-80.4810792,0.5
"...11977","DERM_BBWQ","OL03","07/10/2017 10:40:00","Nitrate-Nitrite__N_",0.04,"mg/L",25.9637064,-80.1502022,0.5
"...11978","DERM_BBWQ","BS04","07/10/2017 09:10:00","Nitrate-Nitrite__N_",0.14,"mg/L",25.8740728,-80.1814691,0.5
"...11979","DERM_BBWQ","BB04","07/10/2017 11:25:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.917671,-80.1257684,0.5
"...11980","DERM_BBWQ","CG01","07/13/2017 09:40:00","Nitrate-Nitrite__N_",0.28,"mg/L",25.7036788,-80.2472057,0.5
"...11981","DERM_BBWQ","GL02","07/12/2017 12:10:00","Nitrate-Nitrite__N_",0.28,"mg/L",25.5372206,-80.3330313,0.5
"...11982","DERM_BBWQ","MR01","07/11/2017 10:40:00","Nitrate-Nitrite__N_",0.06,"mg/L",25.770035,-80.1915094,0.5
"...11983","DERM_BBWQ","BB14","07/10/2017 09:45:00","Nitrate-Nitrite__N_",0.02,"mg/L",25.8300761,-80.1585673,0.5
"...11984","DERM_BBWQ","BISC121","07/12/2017 08:50:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.3549983,-80.291665,0.5
"...11985","DERM_BBWQ","MR08","07/11/2017 11:25:00","Nitrate-Nitrite__N_",0.08,"mg/L",25.8103755,-80.2642734,0.5
"...11986","DERM_BBWQ","PR08","07/12/2017 09:30:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.5870676,-80.5112166,0.5
"...11987","DERM_BBWQ","CD09","07/13/2017 09:40:00","Nitrate-Nitrite__N_",0.07,"mg/L",25.6658803,-80.4086772,0.5
"...11988","DERM_BBWQ","MW13","07/12/2017 09:55:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.5174877,-80.5425794,0.5
"...11989","DERM_BBWQ","BB02","07/10/2017 11:45:00","Nitrate-Nitrite__N_",0.06,"mg/L",25.9448704,-80.1277678,0.5
"...11990","DERM_BBWQ","BISC122","07/12/2017 10:20:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.4133316,-80.295,0.5
"...11991","DERM_BBWQ","WC04","07/11/2017 09:30:00","Nitrate-Nitrite__N_",0.04,"mg/L",25.7944234,-80.2214498,0.5
"...11992","DERM_BBWQ","MR15","07/11/2017 12:05:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.8959808,-80.379429,0.5
"...11993","DERM_BBWQ","BB17","07/11/2017 10:15:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.802675,-80.1659703,0.5
"...11994","DERM_BBWQ","CD01A","07/13/2017 10:40:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.95683333,-80.43063333,0.5
"...11995","DERM_BBWQ","MR05","10/08/2019 12:00:00","Nitrate-Nitrite__N_",0.19,"mg/L",25.7857488,-80.2266574,0.5
"...11996","DERM_BBWQ","MR07","12/10/2019 12:30:00","Nitrate-Nitrite__N_",0.07,"mg/L",25.8072788,-80.2601771,0.5
"...11997","DERM_BBWQ","CD05","11/07/2019 11:00:00","Nitrate-Nitrite__N_",0.033,"mg/L",25.6238368,-80.3436253,0.5
"...11998","DERM_BBWQ","BBMB3","01/09/2020 10:30:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.825666,-80.13375,0.5
"...11999","DERM_BBWQ","CG02A","11/07/2019 11:35:00","Nitrate-Nitrite__N_",0.88,"mg/L",25.714687,-80.280868,0.5
"...12000","DERM_BBWQ","TM03A","01/07/2020 10:20:00","Nitrate-Nitrite__N_",0.36,"mg/L",25.7937979,-80.2625108,0.5
"...12001","DERM_BBWQ","SK05","01/06/2020 10:55:00","Nitrate-Nitrite__N_",0.16,"mg/L",25.9596526,-80.2054001,0.5
"...12002","DERM_BBWQ","CG02A","01/09/2020 11:40:00","Nitrate-Nitrite__N_",0.81,"mg/L",25.714687,-80.280868,0.5
"...12003","DERM_BBWQ","BISC121","08/07/2019 09:15:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.3549983,-80.291665,0.5
"...12004","DERM_BBWQ","BB41","08/07/2019 11:10:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.4726881,-80.2844755,0.5
"...12005","DERM_BBWQ","BISC121","10/09/2019 09:20:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.3549983,-80.291665,0.5
"...12006","DERM_BBWQ","BS01","10/07/2019 10:55:00","Nitrate-Nitrite__N_",0.18,"mg/L",25.8720738,-80.1647689,0.5
"...12007","DERM_BBWQ","SK09","08/05/2019 09:50:00","Nitrate-Nitrite__N_",0.07,"mg/L",25.964234,-80.3110905,0.5
"...12008","DERM_BBWQ","MW05","01/08/2020 11:15:00","Nitrate-Nitrite__N_",4.07,"mg/L",25.521443,-80.4435492,0.5
"...12009","DERM_BBWQ","WC02","12/10/2019 11:25:00","Nitrate-Nitrite__N_",0.12,"mg/L",25.7843109,-80.2104451,0.5
"...12010","DERM_BBWQ","BB10","12/09/2019 11:05:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.8695722,-80.1438671,0.5
"...12011","DERM_BBWQ","FC16","11/06/2019 12:10:00","Nitrate-Nitrite__N_",0.52,"mg/L",25.44785,-80.468733,0.5
"...12012","DERM_BBWQ","BB15A","11/07/2019 09:00:00","Nitrate-Nitrite__N_",0.1,"mg/L",25.81507571,-80.1752699,0.5
"...12013","DERM_BBWQ","BB17","11/05/2019 10:40:00","Nitrate-Nitrite__N_",0.025,"mg/L",25.802675,-80.1659703,0.5
"...12014","DERM_BBWQ","WC02","11/05/2019 11:40:00","Nitrate-Nitrite__N_",0.17,"mg/L",25.7843109,-80.2104451,0.5
"...12015","DERM_BBWQ","AR03","11/06/2019 08:30:00","Nitrate-Nitrite__N_",0.1,"mg/L",25.2890129,-80.4430649,0.5
"...12016","DERM_BBWQ","BS10","08/05/2019 09:30:00","Nitrate-Nitrite__N_",0.18,"mg/L",25.9187361,-80.3244952,0.5
"...12017","DERM_BBWQ","BBMB4","08/08/2019 09:10:00","Nitrate-Nitrite__N_",0.04,"mg/L",25.846566,-80.127483,0.5
"...12018","DERM_BBWQ","BBMB3","12/12/2019 09:30:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.825666,-80.13375,0.5
"...12019","DERM_BBWQ","BS11","01/06/2020 09:30:00","Nitrate-Nitrite__N_",0.08,"mg/L",25.927833,-80.35815,0.5
"...12020","DERM_BBWQ","BBMB3","11/07/2019 10:20:00","Nitrate-Nitrite__N_",0.033,"mg/L",25.825666,-80.13375,0.5
"...12021","DERM_BBWQ","AC03","01/06/2020 09:05:00","Nitrate-Nitrite__N_",0.13,"mg/L",25.8998739,-80.1622067,0.5
"...12022","DERM_BBWQ","BB22","01/07/2020 08:55:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.7562781,-80.1742698,0.5
"...12023","DERM_BBWQ","AC03","11/04/2019 09:45:00","Nitrate-Nitrite__N_",0.089,"mg/L",25.8998739,-80.1622067,0.5
"...12024","DERM_BBWQ","BB11","10/07/2019 10:20:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.8464751,-80.1669677,0.5
"...12025","DERM_BBWQ","SK02","10/07/2019 11:10:00","Nitrate-Nitrite__N_",0.29,"mg/L",25.9319891,-80.1523133,0.5
"...12026","DERM_BBWQ","SK10","11/05/2019 09:20:00","Nitrate-Nitrite__N_",0.025,"mg/L",25.956833,-80.430633,0.5
"...12027","DERM_BBWQ","GL02","11/06/2019 10:50:00","Nitrate-Nitrite__N_",0.18,"mg/L",25.5372206,-80.3330313,0.5
"...12028","DERM_BBWQ","BB22","08/11/2020 08:20:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.7562781,-80.1742698,0.5
"...12029","DERM_BBWQ","BL12","09/16/2020 08:10:00","Nitrate-Nitrite__N_",0.02,"mg/L",25.6610226,-80.4306146,0.5
"...12030","DERM_BBWQ","BB48","11/04/2020 09:00:00","Nitrate-Nitrite__N_",0.065,"mg/L",25.308595,-80.3488753,0.5
"...12031","DERM_BBWQ","AR03","07/12/2017 09:45:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.2890129,-80.4430649,0.5
"...12032","DERM_BBWQ","NO07A","07/12/2017 10:55:00","Nitrate-Nitrite__N_",1.53,"mg/L",25.4628912,-80.4038901,0.5
"...12033","DERM_BBWQ","BB38","07/12/2017 08:20:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.5196864,-80.2393748,0.5
"...12034","DERM_BBWQ","MW04","07/12/2017 10:20:00","Nitrate-Nitrite__N_",0.91,"mg/L",25.4712872,-80.3792762,0.5
"...12035","DERM_BBWQ","LR08","07/10/2017 10:05:00","Nitrate-Nitrite__N_",0.16,"mg/L",25.8703617,-80.2907737,0.5
"...12036","DERM_BBWQ","AC06","08/07/2017 10:10:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.9083837,-80.1636707,0.5
"...12037","DERM_BBWQ","BL12","08/09/2017 08:55:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.6610226,-80.4306146,0.5
"...12038","DERM_BBWQ","BB09","08/07/2017 11:15:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.871374,-80.1550667,0.5
"...12039","DERM_BBWQ","GL02","08/09/2017 10:40:00","Nitrate-Nitrite__N_",0.66,"mg/L",25.5372206,-80.3330313,0.5
"...12040","DERM_BBWQ","NO07A","08/09/2017 10:25:00","Nitrate-Nitrite__N_",1.58,"mg/L",25.4628912,-80.4038901,0.5
"...12041","DERM_BBWQ","PR03","08/09/2017 10:15:00","Nitrate-Nitrite__N_",0.38,"mg/L",25.5195182,-80.364046,0.5
"...12042","DERM_BBWQ","PR04A","11/06/2019 11:00:00","Nitrate-Nitrite__N_",3.7,"mg/L",25.536972,-80.3895984,0.5
"...12043","DERM_BBWQ","GL02","10/09/2019 11:10:00","Nitrate-Nitrite__N_",0.1,"mg/L",25.5372206,-80.3330313,0.5
"...12044","DERM_BBWQ","BBMB3","08/08/2019 09:25:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.825666,-80.13375,0.5
"...12045","DERM_BBWQ","TM08","11/05/2019 08:45:00","Nitrate-Nitrite__N_",0.025,"mg/L",25.761778,-80.4810792,0.5
"...12046","DERM_BBWQ","BB04","08/05/2019 12:00:00","Nitrate-Nitrite__N_",0.07,"mg/L",25.917671,-80.1257684,0.5
"...12047","DERM_BBWQ","LR10","11/05/2019 10:00:00","Nitrate-Nitrite__N_",0.044,"mg/L",25.8695563,-80.3387186,0.5
"...12048","DERM_BBWQ","BB18","01/07/2020 09:40:00","Nitrate-Nitrite__N_",0.02,"mg/L",25.7868761,-80.1633701,0.5
"...12049","DERM_BBWQ","MR01","08/06/2019 10:40:00","Nitrate-Nitrite__N_",0.15,"mg/L",25.770035,-80.1915094,0.5
"...12050","DERM_BBWQ","SP08","11/07/2019 08:45:00","Nitrate-Nitrite__N_",0.033,"mg/L",25.7154804,-80.3829744,0.5
"...12051","DERM_BBWQ","MR05","08/06/2019 11:45:00","Nitrate-Nitrite__N_",0.2,"mg/L",25.7857488,-80.2266574,0.5
"...12052","DERM_BBWQ","BS11","12/09/2019 09:20:00","Nitrate-Nitrite__N_",0.08,"mg/L",25.927833,-80.35815,0.5
"...12053","DERM_BBWQ","BISC122","10/10/2019 12:30:00","Nitrate-Nitrite__N_",0.07,"mg/L",25.4133316,-80.295,0.5
"...12054","DERM_BBWQ","BB34","11/07/2019 09:25:00","Nitrate-Nitrite__N_",0.033,"mg/L",25.6514821,-80.2590735,0.5
"...12055","DERM_BBWQ","L31E1","12/11/2019 10:00:00","Nitrate-Nitrite__N_",1.12,"mg/L",25.4926466,-80.346775,0.5
"...12056","DERM_BBWQ","SK01","01/06/2020 12:50:00","Nitrate-Nitrite__N_",0.23,"mg/L",25.9294714,-80.1503688,0.5
"...12057","DERM_BBWQ","BB10","01/06/2020 11:10:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.8695722,-80.1438671,0.5
"...12058","DERM_BBWQ","MR03","11/05/2019 11:30:00","Nitrate-Nitrite__N_",0.16,"mg/L",25.778711,-80.2072338,0.5
"...12059","DERM_BBWQ","BBMB4","10/10/2019 09:45:00","Nitrate-Nitrite__N_",0.04,"mg/L",25.846566,-80.127483,0.5
"...12060","DERM_BBWQ","BISC101","10/10/2019 12:00:00","Nitrate-Nitrite__N_",0.18,"mg/L",25.4783316,-80.320831,0.5
"...12061","DERM_BBWQ","BB31","10/10/2019 10:00:00","Nitrate-Nitrite__N_",0.08,"mg/L",25.6937801,-80.2075693,0.5
"...12062","DERM_BBWQ","AR03","08/07/2019 08:50:00","Nitrate-Nitrite__N_",0.09,"mg/L",25.2890129,-80.4430649,0.5
"...12063","DERM_BBWQ","CG02A","12/12/2019 12:10:00","Nitrate-Nitrite__N_",0.68,"mg/L",25.714687,-80.280868,0.5
"...12064","DERM_BBWQ","CD01A","11/07/2019 09:55:00","Nitrate-Nitrite__N_",0.033,"mg/L",25.95683333,-80.43063333,0.5
"...12065","DERM_BBWQ","MR08","11/05/2019 10:20:00","Nitrate-Nitrite__N_",0.13,"mg/L",25.8103755,-80.2642734,0.5
"...12066","DERM_BBWQ","BL06","10/09/2019 09:20:00","Nitrate-Nitrite__N_",1.3,"mg/L",25.53604325,-80.32527118,0.5
"...12067","DERM_BBWQ","GL02","08/07/2019 10:31:00","Nitrate-Nitrite__N_",0.84,"mg/L",25.5372206,-80.3330313,0.5
"...12068","DERM_BBWQ","MI02","08/07/2019 09:50:00","Nitrate-Nitrite__N_",0.53,"mg/L",25.4893605,-80.3473436,0.5
"...12069","DERM_BBWQ","MR15","12/10/2019 10:05:00","Nitrate-Nitrite__N_",0.02,"mg/L",25.8959808,-80.379429,0.5
"...12070","DERM_BBWQ","WC03","12/10/2019 08:15:00","Nitrate-Nitrite__N_",0.18,"mg/L",25.7876538,-80.2150483,0.5
"...12071","DERM_BBWQ","BS04","11/04/2019 09:15:00","Nitrate-Nitrite__N_",0.23,"mg/L",25.8740728,-80.1814691,0.5
"...12072","DERM_BBWQ","MW04","10/09/2019 09:35:00","Nitrate-Nitrite__N_",1.42,"mg/L",25.4712872,-80.3792762,0.5
"...12073","DERM_BBWQ","BB50","10/09/2019 10:10:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.2298977,-80.3767774,0.5
"...12074","DERM_BBWQ","BISC127","08/08/2019 11:50:00","Nitrate-Nitrite__N_",0.06,"mg/L",25.6299983,-80.25,0.5
"...12075","DERM_BBWQ","BBMB1","11/05/2019 10:15:00","Nitrate-Nitrite__N_",0.078,"mg/L",25.4659,-80.38429,0.5
"...12076","DERM_BBWQ","CD01A","10/10/2019 11:20:00","Nitrate-Nitrite__N_",0.02,"mg/L",25.95683333,-80.43063333,0.5
"...12077","DERM_BBWQ","MR07","10/08/2019 12:35:00","Nitrate-Nitrite__N_",0.12,"mg/L",25.8072788,-80.2601771,0.5
"...12078","DERM_BBWQ","AC06","12/09/2019 09:55:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.9083837,-80.1636707,0.5
"...12079","DERM_BBWQ","BB34","12/12/2019 10:10:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.6514821,-80.2590735,0.5
"...12080","DERM_BBWQ","SK05","12/09/2019 10:40:00","Nitrate-Nitrite__N_",0.16,"mg/L",25.9596526,-80.2054001,0.5
"...12081","DERM_BBWQ","LR05","11/04/2019 08:35:00","Nitrate-Nitrite__N_",0.2,"mg/L",25.8714828,-80.2341987,0.5
"...12082","DERM_BBWQ","SK01","11/04/2019 12:55:00","Nitrate-Nitrite__N_",0.076,"mg/L",25.9294714,-80.1503688,0.5
"...12083","DERM_BBWQ","BS04","01/06/2020 08:40:00","Nitrate-Nitrite__N_",0.36,"mg/L",25.8740728,-80.1814691,0.5
"...12084","DERM_BBWQ","BB24","10/08/2019 09:40:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.7665764,-80.1405694,0.5
"...12085","DERM_BBWQ","BS04","10/07/2019 09:05:00","Nitrate-Nitrite__N_",0.27,"mg/L",25.8740728,-80.1814691,0.5
"...12086","DERM_BBWQ","CD02","12/12/2019 11:00:00","Nitrate-Nitrite__N_",0.19,"mg/L",25.6111839,-80.3098744,0.5
"...12087","DERM_BBWQ","BS10","10/07/2019 10:55:00","Nitrate-Nitrite__N_",0.15,"mg/L",25.9187361,-80.3244952,0.5
"...12088","DERM_BBWQ","BS10","01/06/2020 09:55:00","Nitrate-Nitrite__N_",0.43,"mg/L",25.9187361,-80.3244952,0.5
"...12089","DERM_BBWQ","MR07","08/08/2017 12:45:00","Nitrate-Nitrite__N_",0.08,"mg/L",25.8072788,-80.2601771,0.5
"...12090","DERM_BBWQ","TM03A","08/08/2017 10:05:00","Nitrate-Nitrite__N_",0.16,"mg/L",25.7937979,-80.2625108,0.5
"...12091","DERM_BBWQ","SK09","08/07/2017 10:40:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.964234,-80.3110905,0.5
"...12092","DERM_BBWQ","MR05","08/08/2017 12:15:00","Nitrate-Nitrite__N_",0.1,"mg/L",25.7857488,-80.2266574,0.5
"...12093","DERM_BBWQ","TM02","08/08/2017 09:45:00","Nitrate-Nitrite__N_",0.16,"mg/L",25.7855632,-80.2559449,0.5
"...12094","DERM_BBWQ","BB47","08/09/2017 09:15:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.3367944,-80.3200766,0.5
"...12095","DERM_BBWQ","BB34","08/10/2017 10:55:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.6514821,-80.2590735,0.5
"...12096","DERM_BBWQ","OL03","08/07/2017 11:00:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.9637064,-80.1502022,0.5
"...12097","DERM_BBWQ","CM02","08/08/2017 11:50:00","Nitrate-Nitrite__N_",0.1,"mg/L",25.78348,-80.23984,0.5
"...12098","DERM_BBWQ","MI03","11/06/2019 09:20:00","Nitrate-Nitrite__N_",0.11,"mg/L",25.4894593,-80.3635494,0.5
"...12099","DERM_BBWQ","CD02","01/09/2020 10:55:00","Nitrate-Nitrite__N_",0.28,"mg/L",25.6111839,-80.3098744,0.5
"...12100","DERM_BBWQ","TM03A","08/06/2019 09:05:00","Nitrate-Nitrite__N_",0.32,"mg/L",25.7937979,-80.2625108,0.5
"...12101","DERM_BBWQ","BS04","08/05/2019 09:00:00","Nitrate-Nitrite__N_",0.21,"mg/L",25.8740728,-80.1814691,0.5
"...12102","DERM_BBWQ","BB08","10/10/2019 09:00:00","Nitrate-Nitrite__N_",0.12,"mg/L",25.86423333,-80.17096667,0.5
"...12103","DERM_BBWQ","FC03","01/08/2020 12:20:00","Nitrate-Nitrite__N_",0.7,"mg/L",25.4480526,-80.3673826,0.5
"...12104","DERM_BBWQ","MR01","01/07/2020 10:15:00","Nitrate-Nitrite__N_",0.03,"mg/L",25.770035,-80.1915094,0.5
"...12105","DERM_BBWQ","CG01","11/07/2019 09:05:00","Nitrate-Nitrite__N_",0.15,"mg/L",25.7036788,-80.2472057,0.5
"...12106","DERM_BBWQ","MR07","01/07/2020 11:45:00","Nitrate-Nitrite__N_",0.19,"mg/L",25.8072788,-80.2601771,0.5
"...12107","DERM_BBWQ","LR01","01/06/2020 10:20:00","Nitrate-Nitrite__N_",0.29,"mg/L",25.8451746,-80.1733678,0.5
"...12108","DERM_BBWQ","BISC121","01/08/2020 08:55:00","Nitrate-Nitrite__N_",0.01,"mg/L",25.3549983,-80.291665,0.5
"...12109","DERM_BBWQ","LR08","01/06/2020 08:55:00","Nitrate-Nitrite__N_",0.34,"mg/L",25.8703617,-80.2907737,0.5
"...12110","DERM_BBWQ","MR08","10/08/2019 10:30:00","Nitrate-Nitrite__N_",0.1,"mg/L",25.8103755,-80.2642734,0.5
"...12111","DERM_BBWQ","PR08","08/07/2019 09:50:00","Nitrate-Nitrite__N_",0.05,"mg/L",25.5870676,-80.5112166,0.5
"...12112","DERM_BBWQ","NO07A","10/09/2019 11:30:00","Nitrate-Nitrite__N_",1.58,"mg/L",25.4628912,-80.4038901,0.5
"...12113","DERM_BBWQ","TM05","01/07/2020 08:30:00","Nitrate-Nitrite__N_",0.04,"mg/L",25.7625448,-80.3202984,0.5
"...12114","DERM_BBWQ","LR01","08/05/2019 10:25:00","Nitrate-Nitrite__N_",0.32,"mg/L",25.8451746,-80.1733678,0.5
"...12115","DERM_BBWQ","BS01","12/09/2019 10:40:00","Nitrate-Nitrite__N_",0.09,"mg/L",25.8720738,-80.1647689,0.5
"...12116","DERM_BBWQ","MR08","12/10/2019 09:35:00","Nitrate-Nitrite__N_",0.17,"mg/L",25.8103755,-80.2642734,0.5
"...12117","DERM_BBWQ","LR01","12/09/2019 10:10:00","Nitrate-Nitrite__N_",0.07,"mg/L",25.8451746,-80.1733678,0.5
"...12118","DERM_BBWQ","BB39A","11/06/2019 11:25:00","Nitrate-Nitrite__N_",0.091,"mg/L",25.5264328,-80.3070577,0.5
