"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...2850","FIU_WQMP","256-W","02/15/2021 12:56:00","Nitrogen-_Total",0.13,"mg/L",24.58497,-81.23408,0.68
"...2851","FIU_WQMP","328-W","03/23/2021 12:44:00","Nitrogen-_Total",0.09,"mg/L",24.454,-82.224,0.68
"...2852","FIU_WQMP","337-W","10/12/2020 11:45:00","Nitrogen-_Total",0.13333,"mg/L",24.59133,-82.58783,0.73
"...2853","FIU_WQMP","216-W","09/19/2020 12:15:00","Nitrogen-_Total",0.08333,"mg/L",25.22,-80.217,0.75
"...2854","FIU_WQMP","267-W","10/11/2020 11:17:00","Nitrogen-_Total",0.08333,"mg/L",24.53008,-81.4873,0.66
"...2855","FIU_WQMP","223-W","09/11/2020 13:00:00","Nitrogen-_Total",0.11333,"mg/L",25.06018,-80.42312,0.76
"...2856","FIU_WQMP","307-W","07/15/2020 13:35:00","Nitrogen-_Total",0.235,"mg/L",24.72503,-81.52052,0.74
"...2857","FIU_WQMP","216-W","07/07/2020 10:41:00","Nitrogen-_Total",0.10333,"mg/L",25.22,-80.217,0.67
"...2858","FIU_WQMP","224-W","07/07/2020 13:01:00","Nitrogen-_Total",0.1,"mg/L",25.03082,-80.39527,0.69
"...2859","FIU_WQMP","200-W","05/06/2019 12:17:00","Nitrogen-_Total",0.08,"mg/L",25.59,-80.1,0.66
"...2860","FIU_WQMP","285-W","11/16/2020 13:21:00","Nitrogen-_Total",0.07859,"mg/L",24.80998,-80.92028,0.67
"...2861","FIU_WQMP","250-W","12/13/2020 13:28:00","Nitrogen-_Total",0.16809,"mg/L",24.69193,-81.18245,0.66
"...2862","FIU_WQMP","252-W","02/15/2021 12:30:00","Nitrogen-_Total",0.09,"mg/L",24.60693,-81.15442,0.69
"...2863","FIU_WQMP","222-W","09/19/2020 13:39:00","Nitrogen-_Total",0.09667,"mg/L",25.07237,-80.31277,0.67
"...2864","FIU_WQMP","502-W","09/14/2020 10:41:00","Nitrogen-_Total",0.20333,"mg/L",24.9265,-80.62067,0.8
"...2865","FIU_WQMP","280-W","10/11/2020 13:42:00","Nitrogen-_Total",0.10333,"mg/L",24.45363,-81.84365,0.73
"...2866","FIU_WQMP","225-W","07/07/2020 12:47:00","Nitrogen-_Total",0.09333,"mg/L",25.017,-80.3674,0.8
"...2867","FIU_WQMP","224-W","02/04/2019 14:17:00","Nitrogen-_Total",0.12333,"mg/L",25.03082,-80.39527,0.74
"...2868","FIU_WQMP","309-W","05/23/2019 11:37:00","Nitrogen-_Total",0.18333,"mg/L",24.69772,-81.68318,0.66
"...2869","FIU_WQMP","278-W","05/29/2019 13:25:00","Nitrogen-_Total",0.06,"mg/L",24.49862,-81.81895,0.74
"...2870","FIU_WQMP","248-W","12/13/2020 11:16:00","Nitrogen-_Total",0.11093,"mg/L",24.69167,-80.96667,0.76
"...2871","FIU_WQMP","325-W","12/15/2020 09:36:00","Nitrogen-_Total",0.12568,"mg/L",24.54167,-82.1,0.66
"...2872","FIU_WQMP","296-W","12/11/2020 10:48:00","Nitrogen-_Total",0.17,"mg/L",24.79152,-81.28908,0.69
"...2873","FIU_WQMP","295-W","12/11/2020 11:11:00","Nitrogen-_Total",0.22333,"mg/L",24.85163,-81.35123,0.78
"...2874","FIU_WQMP","501-W","02/08/2021 09:30:00","Nitrogen-_Total",0.63667,"mg/L",25.11053,-80.43421,0.65
"...2875","FIU_WQMP","226-W","02/08/2021 14:01:00","Nitrogen-_Total",0.28,"mg/L",25.0084,-80.50148,0.69
"...2876","FIU_WQMP","333-W","03/23/2021 14:17:00","Nitrogen-_Total",0.12667,"mg/L",24.57717,-82.49133,0.77
"...2877","FIU_WQMP","224-W","09/20/2020 11:12:00","Nitrogen-_Total",0.10333,"mg/L",25.03082,-80.39527,0.74
"...2878","FIU_WQMP","271-W","10/27/2020 11:53:00","Nitrogen-_Total",0.13615,"mg/L",24.55667,-81.66667,0.69
"...2879","FIU_WQMP","291-W","09/25/2020 14:07:00","Nitrogen-_Total",0.13333,"mg/L",24.81682,-81.14678,0.67
"...2880","FIU_WQMP","231-W","06/15/2020 10:58:00","Nitrogen-_Total",0.07667,"mg/L",24.925,-80.503,0.83
"...2881","FIU_WQMP","209-W","07/16/2020 10:04:00","Nitrogen-_Total",0.23667,"mg/L",24.5857,-81.72272,0.73
"...2882","FIU_WQMP","254-W","07/11/2020 12:21:00","Nitrogen-_Total",0.17,"mg/L",24.65792,-81.26502,0.76
"...2883","FIU_WQMP","220-W","07/14/2020 13:42:00","Nitrogen-_Total",0.15333,"mg/L",25.11355,-80.37342,0.67
"...2884","FIU_WQMP","271-W","07/11/2020 10:18:00","Nitrogen-_Total",0.16,"mg/L",24.55667,-81.66667,0.79
"...2885","FIU_WQMP","500-W","07/14/2020 14:01:00","Nitrogen-_Total",0.31667,"mg/L",25.08535,-80.43346,0.76
"...2886","FIU_WQMP","256-W","03/27/2020 12:25:00","Nitrogen-_Total",0.08667,"mg/L",24.58497,-81.23408,0.71
"...2887","FIU_WQMP","305-W","12/11/2020 12:00:00","Nitrogen-_Total",0.26333,"mg/L",24.76852,-81.555,0.7
"...2888","FIU_WQMP","264-W","02/25/2021 10:11:00","Nitrogen-_Total",0.09333,"mg/L",24.94677,-80.45947,0.67
"...2889","FIU_WQMP","302-W","09/15/2020 12:08:00","Nitrogen-_Total",0.17,"mg/L",24.80128,-81.48227,0.67
"...2890","FIU_WQMP","248-W","09/20/2020 14:30:00","Nitrogen-_Total",0.07333,"mg/L",24.69167,-80.96667,0.73
"...2891","FIU_WQMP","309-W","12/16/2020 13:20:00","Nitrogen-_Total",0.1493,"mg/L",24.69772,-81.68318,0.69
"...2892","FIU_WQMP","509-W","03/24/2020 14:42:00","Nitrogen-_Total",0.23,"mg/L",24.5523,-81.7494,0.69
"...2893","FIU_WQMP","270-W","03/27/2020 13:23:00","Nitrogen-_Total",0.10333,"mg/L",24.52162,-81.56432,0.7
"...2894","FIU_WQMP","211-W","03/11/2020 12:09:00","Nitrogen-_Total",0.11,"mg/L",25.30788,-80.26165,0.85
"...2895","FIU_WQMP","226-W","03/12/2020 11:29:00","Nitrogen-_Total",0.17,"mg/L",25.0084,-80.50148,0.93
"...2896","FIU_WQMP","402-W","03/30/2020 16:52:00","Nitrogen-_Total",0.1,"mg/L",24.63,-81.112,0.65
"...2897","FIU_WQMP","211-W","11/13/2020 10:19:00","Nitrogen-_Total",0.18647,"mg/L",25.30788,-80.26165,0.69
"...2898","FIU_WQMP","231-W","11/15/2020 11:22:00","Nitrogen-_Total",0.12953,"mg/L",24.925,-80.503,0.75
"...2899","FIU_WQMP","244-W","12/13/2020 14:49:00","Nitrogen-_Total",0.24626,"mg/L",24.79333,-80.86333,0.71
"...2900","FIU_WQMP","241-W","02/17/2021 12:36:00","Nitrogen-_Total",0.31333,"mg/L",24.80247,-80.8089,0.71
"...2901","FIU_WQMP","317-W","02/09/2021 13:01:00","Nitrogen-_Total",0.20333,"mg/L",24.575,-81.78833,0.66
"...2902","FIU_WQMP","276-W","03/22/2021 17:14:00","Nitrogen-_Total",0.06333,"mg/L",24.47538,-81.73742,0.74
"...2903","FIU_WQMP","332-W","03/23/2021 13:50:00","Nitrogen-_Total",0.11333,"mg/L",24.5355,-82.36733,0.75
"...2904","FIU_WQMP","227-W","09/11/2020 13:21:00","Nitrogen-_Total",0.10333,"mg/L",25.00167,-80.4749,0.67
"...2905","FIU_WQMP","243-W","09/20/2020 13:52:00","Nitrogen-_Total",0.04667,"mg/L",24.745,-80.78333,0.69
"...2906","FIU_WQMP","254-W","10/11/2020 09:31:00","Nitrogen-_Total",0.13,"mg/L",24.65792,-81.26502,0.66
"...2907","FIU_WQMP","263-W","10/11/2020 10:52:00","Nitrogen-_Total",0.11667,"mg/L",24.54843,-81.39742,0.67
"...2908","FIU_WQMP","315-W","12/16/2020 12:48:00","Nitrogen-_Total",0.15704,"mg/L",24.63325,-81.82827,0.69
"...2909","FIU_WQMP","249-W","03/30/2020 16:24:00","Nitrogen-_Total",0.12333,"mg/L",24.675,-80.9583,0.68
"...2910","FIU_WQMP","222-W","03/14/2020 12:04:00","Nitrogen-_Total",0.09667,"mg/L",25.07237,-80.31277,0.74
"...2911","FIU_WQMP","213-W","03/16/2020 15:02:00","Nitrogen-_Total",0.07333,"mg/L",25.26312,-80.18773,0.74
"...2912","FIU_WQMP","314-W","03/19/2020 15:15:00","Nitrogen-_Total",0.23333,"mg/L",24.75043,-81.43578,0.68
"...2913","FIU_WQMP","229-W","03/12/2020 12:36:00","Nitrogen-_Total",0.10667,"mg/L",24.95012,-80.56218,0.86
"...2914","FIU_WQMP","292-W","03/23/2020 12:27:00","Nitrogen-_Total",0.16333,"mg/L",24.76312,-81.11248,0.76
"...2915","FIU_WQMP","256-W","12/13/2020 12:39:00","Nitrogen-_Total",0.13141,"mg/L",24.58497,-81.23408,0.69
"...2916","FIU_WQMP","230-W","11/15/2020 15:42:00","Nitrogen-_Total",0.36597,"mg/L",24.93965,-80.55162,0.73
"...2917","FIU_WQMP","220-W","11/14/2020 10:35:00","Nitrogen-_Total",0.10272,"mg/L",25.11355,-80.37342,0.83
"...2918","FIU_WQMP","239-W","02/15/2021 09:59:00","Nitrogen-_Total",0.13,"mg/L",24.80223,-80.7162,0.73
"...2919","FIU_WQMP","249-W","12/13/2020 11:02:00","Nitrogen-_Total",0.07054,"mg/L",24.675,-80.9583,0.75
"...2920","FIU_WQMP","335-W","07/10/2020 17:46:00","Nitrogen-_Total",0.10333,"mg/L",24.46083,-82.38317,0.83
"...2921","FIU_WQMP","310-W","07/16/2020 10:27:00","Nitrogen-_Total",0.25,"mg/L",24.65752,-81.63265,0.67
"...2922","FIU_WQMP","287-W","03/23/2020 14:09:00","Nitrogen-_Total",0.21667,"mg/L",24.84667,-81.00833,0.73
"...2923","FIU_WQMP","501-W","03/11/2020 10:57:00","Nitrogen-_Total",0.9,"mg/L",25.11053,-80.43421,0.68
"...2924","FIU_WQMP","319-W","03/26/2020 11:06:00","Nitrogen-_Total",0.17,"mg/L",24.629,-82.07133,0.69
"...2925","FIU_WQMP","244-W","03/30/2020 18:15:00","Nitrogen-_Total",0.13667,"mg/L",24.79333,-80.86333,0.69
"...2926","FIU_WQMP","507-W","01/14/2020 14:16:00","Nitrogen-_Total",0.48,"mg/L",24.69309,-81.35463,0.67
"...2927","FIU_WQMP","332-W","12/15/2020 10:59:00","Nitrogen-_Total",0.1339,"mg/L",24.5355,-82.36733,0.66
"...2928","FIU_WQMP","229-W","11/15/2020 15:50:00","Nitrogen-_Total",0.49172,"mg/L",24.95012,-80.56218,0.73
"...2929","FIU_WQMP","301-W","12/11/2020 13:32:00","Nitrogen-_Total",0.27333,"mg/L",24.77258,-81.39665,0.74
"...2930","FIU_WQMP","272-W","03/22/2021 16:35:00","Nitrogen-_Total",0.07667,"mg/L",24.50548,-81.65433,0.66
"...2931","FIU_WQMP","335-W","03/23/2021 13:31:00","Nitrogen-_Total",0.11667,"mg/L",24.46083,-82.38317,0.69
"...2932","FIU_WQMP","218-W","07/07/2020 11:23:00","Nitrogen-_Total",0.11,"mg/L",25.15897,-80.29455,0.69
"...2933","FIU_WQMP","256-W","07/09/2020 12:16:00","Nitrogen-_Total",0.10667,"mg/L",24.58497,-81.23408,0.73
"...2934","FIU_WQMP","267-W","03/27/2020 13:08:00","Nitrogen-_Total",0.12333,"mg/L",24.53008,-81.4873,0.78
"...2935","FIU_WQMP","204-W","03/16/2020 12:05:00","Nitrogen-_Total",0.11667,"mg/L",25.43082,-80.19553,0.4
"...2936","FIU_WQMP","295-W","03/19/2020 14:29:00","Nitrogen-_Total",0.19667,"mg/L",24.85163,-81.35123,0.78
"...2937","FIU_WQMP","246-W","11/08/2019 13:36:00","Nitrogen-_Total",0.051,"mg/L",24.71317,-80.85813,0.622
"...2938","FIU_WQMP","324-W","01/28/2020 10:15:00","Nitrogen-_Total",0.103,"mg/L",24.65333,-82.15833,0.621
"...2939","FIU_WQMP","270-W","01/29/2020 09:12:00","Nitrogen-_Total",0.067,"mg/L",24.52162,-81.56432,0.635
"...2940","FIU_WQMP","509-W","01/15/2020 11:03:00","Nitrogen-_Total",0.233,"mg/L",24.5523,-81.7494,0.832
"...2941","FIU_WQMP","204-W","11/13/2020 10:53:00","Nitrogen-_Total",0.35573,"mg/L",25.43082,-80.19553,0.75
"...2942","FIU_WQMP","216-W","11/13/2020 13:45:00","Nitrogen-_Total",0.08219,"mg/L",25.22,-80.217,0.69
"...2943","FIU_WQMP","282-W","11/16/2020 10:14:00","Nitrogen-_Total",0.08016,"mg/L",24.86667,-80.885,0.67
"...2944","FIU_WQMP","231-W","02/25/2021 09:49:00","Nitrogen-_Total",0.09333,"mg/L",24.925,-80.503,0.65
"...2945","FIU_WQMP","249-W","09/20/2020 14:41:00","Nitrogen-_Total",0.09667,"mg/L",24.675,-80.9583,0.75
"...2946","FIU_WQMP","500-W","09/11/2020 12:51:00","Nitrogen-_Total",0.20333,"mg/L",25.08535,-80.43346,0.69
"...2947","FIU_WQMP","201-W","07/02/2020 14:28:00","Nitrogen-_Total",0.2,"mg/L",25.51,-80.165,0.69
"...2948","FIU_WQMP","291-W","07/01/2020 16:27:00","Nitrogen-_Total",0.21667,"mg/L",24.81682,-81.14678,0.67
"...2949","FIU_WQMP","267-W","03/27/2020 13:08:00","Nitrogen-_Total",0.11333,"mg/L",24.53008,-81.4873,0.78
"...2950","FIU_WQMP","215-W","03/11/2020 12:46:00","Nitrogen-_Total",0.08667,"mg/L",25.23667,-80.28897,0.77
"...2951","FIU_WQMP","335-W","01/28/2020 13:35:00","Nitrogen-_Total",0.051,"mg/L",24.46083,-82.38317,0.795
"...2952","FIU_WQMP","213-W","01/16/2020 12:43:00","Nitrogen-_Total",0.053,"mg/L",25.26312,-80.18773,0.938
"...2953","FIU_WQMP","318-W","01/28/2020 09:35:00","Nitrogen-_Total",0.15,"mg/L",24.65083,-81.90467,0.636
"...2954","FIU_WQMP","214-W","11/06/2019 13:04:00","Nitrogen-_Total",0.127,"mg/L",25.2462,-80.29918,0.751
"...2955","FIU_WQMP","401-W","11/15/2020 12:01:00","Nitrogen-_Total",0.05987,"mg/L",24.853,-80.622,0.7
"...2956","FIU_WQMP","505-W","11/15/2020 12:25:00","Nitrogen-_Total",0.09831,"mg/L",24.71208,-81.10071,0.67
"...2957","FIU_WQMP","284-W","11/16/2020 10:30:00","Nitrogen-_Total",0.05258,"mg/L",24.87667,-80.95833,0.69
"...2958","FIU_WQMP","224-W","02/08/2021 12:51:00","Nitrogen-_Total",0.15,"mg/L",25.03082,-80.39527,0.66
"...2959","FIU_WQMP","402-W","09/28/2020 11:00:00","Nitrogen-_Total",0.11333,"mg/L",24.63,-81.112,0.67
"...2960","FIU_WQMP","501-W","09/11/2020 09:54:00","Nitrogen-_Total",0.84667,"mg/L",25.11053,-80.43421,0.73
"...2961","FIU_WQMP","242-W","10/28/2020 10:07:00","Nitrogen-_Total",0.06707,"mg/L",24.7915,-80.81225,0.84
"...2962","FIU_WQMP","281-W","10/12/2020 08:23:00","Nitrogen-_Total",0.21333,"mg/L",24.495,-81.89167,0.7
"...2963","FIU_WQMP","237-W","11/08/2019 12:32:00","Nitrogen-_Total",0.051,"mg/L",24.83265,-80.64907,0.691
"...2964","FIU_WQMP","237-W","11/08/2019 12:32:00","Nitrogen-_Total",0.057,"mg/L",24.83265,-80.64907,0.691
"...2965","FIU_WQMP","301-W","01/14/2020 13:53:00","Nitrogen-_Total",0.207,"mg/L",24.77258,-81.39665,0.692
"...2966","FIU_WQMP","287-W","07/01/2020 15:34:00","Nitrogen-_Total",0.26333,"mg/L",24.84667,-81.00833,0.69
"...2967","FIU_WQMP","259-W","01/29/2020 10:07:00","Nitrogen-_Total",0.051,"mg/L",24.57037,-81.32167,0.672
"...2968","FIU_WQMP","213-W","01/16/2020 12:43:00","Nitrogen-_Total",0.06,"mg/L",25.26312,-80.18773,0.938
"...2969","FIU_WQMP","225-W","09/25/2019 13:30:00","Nitrogen-_Total",0.06333,"mg/L",25.017,-80.3674,0.751
"...2970","FIU_WQMP","215-W","11/06/2019 13:16:00","Nitrogen-_Total",0.08,"mg/L",25.23667,-80.28897,0.659
"...2971","FIU_WQMP","276-W","01/29/2020 08:25:00","Nitrogen-_Total",0.093,"mg/L",24.47538,-81.73742,0.639
"...2972","FIU_WQMP","211-W","08/15/2019 15:03:00","Nitrogen-_Total",0.04127,"mg/L",25.30788,-80.26165,0.751
"...2973","FIU_WQMP","502-W","12/11/2019 10:41:00","Nitrogen-_Total",0.217,"mg/L",24.9265,-80.62067,0.922
"...2974","FIU_WQMP","287-W","11/16/2020 10:41:00","Nitrogen-_Total",0.06344,"mg/L",24.84667,-81.00833,0.76
"...2975","FIU_WQMP","237-W","02/15/2021 09:34:00","Nitrogen-_Total",0.09667,"mg/L",24.83265,-80.64907,0.74
"...2976","FIU_WQMP","204-W","02/25/2021 15:30:00","Nitrogen-_Total",0.13667,"mg/L",25.43082,-80.19553,0.7
"...2977","FIU_WQMP","296-W","09/15/2020 11:15:00","Nitrogen-_Total",0.25,"mg/L",24.79152,-81.28908,0.69
"...2978","FIU_WQMP","309-W","09/17/2020 12:47:00","Nitrogen-_Total",0.14667,"mg/L",24.69772,-81.68318,0.86
"...2979","FIU_WQMP","322-W","10/12/2020 08:49:00","Nitrogen-_Total",0.16,"mg/L",24.45833,-81.98167,0.71
"...2980","FIU_WQMP","223-W","10/31/2019 12:28:00","Nitrogen-_Total",0.051,"mg/L",25.06018,-80.42312,0.646
"...2981","FIU_WQMP","290-W","12/10/2019 14:03:00","Nitrogen-_Total",0.207,"mg/L",24.86267,-81.21623,0.702
"...2982","FIU_WQMP","207-W","11/06/2019 12:06:00","Nitrogen-_Total",0.127,"mg/L",25.36443,-80.21508,0.659
"...2983","FIU_WQMP","232-W","12/11/2019 10:32:00","Nitrogen-_Total",0.137,"mg/L",24.92703,-80.59852,0.648
"...2984","FIU_WQMP","402-W","01/07/2020 13:17:00","Nitrogen-_Total",0.053,"mg/L",24.63,-81.112,0.94
"...2985","FIU_WQMP","227-W","08/16/2019 13:32:00","Nitrogen-_Total",0.04127,"mg/L",25.00167,-80.4749,0.751
"...2986","FIU_WQMP","322-W","06/03/2019 09:14:00","Nitrogen-_Total",0.07667,"mg/L",24.45833,-81.98167,0.8
"...2987","FIU_WQMP","212-W","11/13/2020 10:09:00","Nitrogen-_Total",0.15866,"mg/L",25.29452,-80.24542,0.69
"...2988","FIU_WQMP","241-W","12/13/2020 09:41:00","Nitrogen-_Total",0.30667,"mg/L",24.80247,-80.8089,0.67
"...2989","FIU_WQMP","335-W","12/15/2020 10:38:00","Nitrogen-_Total",0.08825,"mg/L",24.46083,-82.38317,0.69
"...2990","FIU_WQMP","222-W","02/25/2021 11:09:00","Nitrogen-_Total",0.09333,"mg/L",25.07237,-80.31277,0.68
"...2991","FIU_WQMP","315-W","02/09/2021 12:28:00","Nitrogen-_Total",0.14667,"mg/L",24.63325,-81.82827,0.67
"...2992","FIU_WQMP","259-W","12/14/2020 11:26:00","Nitrogen-_Total",0.11333,"mg/L",24.57037,-81.32167,0.69
"...2993","FIU_WQMP","278-W","12/16/2020 10:17:00","Nitrogen-_Total",0.10948,"mg/L",24.49862,-81.81895,0.83
"...2994","FIU_WQMP","230-W","09/14/2020 09:59:00","Nitrogen-_Total",0.15667,"mg/L",24.93965,-80.55162,0.67
"...2995","FIU_WQMP","270-W","10/11/2020 11:54:00","Nitrogen-_Total",0.11333,"mg/L",24.52162,-81.56432,0.7
"...2996","FIU_WQMP","314-W","01/14/2020 13:28:00","Nitrogen-_Total",0.227,"mg/L",24.75043,-81.43578,0.69
"...2997","FIU_WQMP","266-W","01/29/2020 13:07:00","Nitrogen-_Total",0.123,"mg/L",24.61105,-81.50527,0.657
"...2998","FIU_WQMP","501-W","10/31/2019 13:29:00","Nitrogen-_Total",0.68,"mg/L",25.11053,-80.43421,0.672
"...2999","FIU_WQMP","218-W","11/06/2019 13:38:00","Nitrogen-_Total",0.093,"mg/L",25.15897,-80.29455,0.659
"...3000","FIU_WQMP","229-W","08/16/2019 12:30:00","Nitrogen-_Total",0.11,"mg/L",24.95012,-80.56218,0.751
"...3001","FIU_WQMP","218-W","02/04/2019 12:37:00","Nitrogen-_Total",0.18667,"mg/L",25.15897,-80.29455,0.76
"...3002","FIU_WQMP","228-W","02/04/2019 14:40:00","Nitrogen-_Total",0.10042,"mg/L",24.97667,-80.45,0.66
"...3003","FIU_WQMP","294-W","05/30/2019 14:17:00","Nitrogen-_Total",0.23,"mg/L",24.7555,-81.17218,0.88
"...3004","FIU_WQMP","503-W","05/27/2019 19:41:00","Nitrogen-_Total",0.24333,"mg/L",24.9205,-80.63477,0.66
"...3005","FIU_WQMP","200-W","05/06/2019 12:17:00","Nitrogen-_Total",0.11333,"mg/L",25.59,-80.1,0.66
"...3006","FIU_WQMP","508-W","05/28/2019 14:49:00","Nitrogen-_Total",0.21667,"mg/L",24.57375,-81.76014,0.71
"...3007","FIU_WQMP","203-W","11/13/2020 12:06:00","Nitrogen-_Total",0.13362,"mg/L",25.48053,-80.11768,0.73
"...3008","FIU_WQMP","238-W","11/15/2020 13:10:00","Nitrogen-_Total",0.07773,"mg/L",24.83442,-80.74683,0.86
"...3009","FIU_WQMP","504-W","12/13/2020 14:03:00","Nitrogen-_Total",0.20119,"mg/L",24.72254,-81.04338,0.69
"...3010","FIU_WQMP","505-W","03/02/2021 14:43:00","Nitrogen-_Total",0.25,"mg/L",24.71208,-81.10071,0.65
"...3011","FIU_WQMP","288-W","03/02/2021 12:51:00","Nitrogen-_Total",0.25,"mg/L",24.88333,-81.08333,0.66
"...3012","FIU_WQMP","201-W","02/25/2021 15:14:00","Nitrogen-_Total",0.10667,"mg/L",25.51,-80.165,0.76
"...3013","FIU_WQMP","507-W","03/24/2021 12:18:00","Nitrogen-_Total",0.25,"mg/L",24.69309,-81.35463,0.66
"...3014","FIU_WQMP","314-W","09/15/2020 13:01:00","Nitrogen-_Total",0.26333,"mg/L",24.75043,-81.43578,0.79
"...3015","FIU_WQMP","503-W","12/11/2019 10:18:00","Nitrogen-_Total",0.373,"mg/L",24.9205,-80.63477,0.702
"...3016","FIU_WQMP","281-W","01/28/2020 17:47:00","Nitrogen-_Total",0.053,"mg/L",24.495,-81.89167,0.72
"...3017","FIU_WQMP","312-W","05/28/2019 15:59:00","Nitrogen-_Total",0.18667,"mg/L",24.65978,-81.76343,0.88
"...3018","FIU_WQMP","275-W","05/29/2019 12:47:00","Nitrogen-_Total",0.09667,"mg/L",24.52143,-81.74422,0.66
"...3019","FIU_WQMP","256-W","05/22/2019 13:34:00","Nitrogen-_Total",0.1,"mg/L",24.58497,-81.23408,0.76
"...3020","FIU_WQMP","232-W","05/27/2019 16:12:00","Nitrogen-_Total",0.10333,"mg/L",24.92703,-80.59852,0.69
"...3021","FIU_WQMP","278-W","05/29/2019 13:25:00","Nitrogen-_Total",0.06,"mg/L",24.49862,-81.81895,0.74
"...3022","FIU_WQMP","220-W","05/27/2019 13:24:00","Nitrogen-_Total",0.12667,"mg/L",25.11355,-80.37342,0.7
"...3023","FIU_WQMP","332-W","06/03/2019 11:12:00","Nitrogen-_Total",0.07667,"mg/L",24.5355,-82.36733,0.86
"...3024","FIU_WQMP","312-W","07/16/2020 11:01:00","Nitrogen-_Total",0.17667,"mg/L",24.65978,-81.76343,0.69
"...3025","FIU_WQMP","291-W","03/02/2021 13:45:00","Nitrogen-_Total",0.22333,"mg/L",24.81682,-81.14678,0.69
"...3026","FIU_WQMP","225-W","02/25/2021 10:47:00","Nitrogen-_Total",0.13333,"mg/L",25.017,-80.3674,0.66
"...3027","FIU_WQMP","287-W","03/02/2021 12:33:00","Nitrogen-_Total",0.3,"mg/L",24.84667,-81.00833,0.73
"...3028","FIU_WQMP","315-W","09/17/2020 12:13:00","Nitrogen-_Total",0.17,"mg/L",24.63325,-81.82827,0.74
"...3029","FIU_WQMP","307-W","05/23/2019 12:43:00","Nitrogen-_Total",0.19333,"mg/L",24.72503,-81.52052,0.69
"...3030","FIU_WQMP","230-W","05/27/2019 15:44:00","Nitrogen-_Total",0.1,"mg/L",24.93965,-80.55162,0.82
"...3031","FIU_WQMP","403-W","05/29/2019 12:17:00","Nitrogen-_Total",0.05667,"mg/L",24.483,-81.7,0.87
"...3032","FIU_WQMP","237-W","05/07/2019 13:30:00","Nitrogen-_Total",0.17667,"mg/L",24.83265,-80.64907,0.75
"...3033","FIU_WQMP","401-W","05/07/2019 13:15:00","Nitrogen-_Total",0.10667,"mg/L",24.853,-80.622,0.76
"...3034","FIU_WQMP","247-W","05/22/2019 09:32:00","Nitrogen-_Total",0.27333,"mg/L",24.71318,-81.01115,0.75
"...3035","FIU_WQMP","310-W","05/23/2019 11:56:00","Nitrogen-_Total",0.24,"mg/L",24.65752,-81.63265,0.74
"...3036","FIU_WQMP","317-W","05/28/2019 15:21:00","Nitrogen-_Total",0.21333,"mg/L",24.575,-81.78833,0.74
"...3037","FIU_WQMP","227-W","05/27/2019 14:31:00","Nitrogen-_Total",0.08333,"mg/L",25.00167,-80.4749,0.78
"...3038","FIU_WQMP","401-W","06/15/2020 11:30:00","Nitrogen-_Total",0.09,"mg/L",24.853,-80.622,0.67
"...3039","FIU_WQMP","316-W","07/16/2020 11:57:00","Nitrogen-_Total",0.21667,"mg/L",24.58577,-81.8024,0.69
"...3040","FIU_WQMP","302-W","03/19/2020 14:54:00","Nitrogen-_Total",0.25,"mg/L",24.80128,-81.48227,0.81
"...3041","FIU_WQMP","247-W","03/30/2020 17:52:00","Nitrogen-_Total",0.12667,"mg/L",24.71318,-81.01115,0.71
"...3042","FIU_WQMP","281-W","12/15/2020 08:45:00","Nitrogen-_Total",0.17,"mg/L",24.495,-81.89167,0.66
"...3043","FIU_WQMP","260-W","02/15/2021 14:09:00","Nitrogen-_Total",0.24,"mg/L",24.6255,-81.41662,0.8
"...3044","FIU_WQMP","200-W","02/25/2021 14:49:00","Nitrogen-_Total",0.1,"mg/L",25.59,-80.1,0.76
"...3045","FIU_WQMP","210-W","02/25/2021 13:46:00","Nitrogen-_Total",0.1,"mg/L",25.325,-80.1636,0.72
"...3046","FIU_WQMP","276-W","05/29/2019 12:32:00","Nitrogen-_Total",0.06667,"mg/L",24.47538,-81.73742,0.69
"...3047","FIU_WQMP","335-W","06/03/2019 10:51:00","Nitrogen-_Total",0.10333,"mg/L",24.46083,-82.38317,0.78
"...3048","FIU_WQMP","223-W","05/27/2019 13:58:00","Nitrogen-_Total",0.09,"mg/L",25.06018,-80.42312,0.67
"...3049","FIU_WQMP","224-W","05/27/2019 13:42:00","Nitrogen-_Total",0.08,"mg/L",25.03082,-80.39527,0.8
"...3050","FIU_WQMP","316-W","05/28/2019 15:31:00","Nitrogen-_Total",0.19333,"mg/L",24.58577,-81.8024,0.86
"...3051","FIU_WQMP","269-W","07/11/2020 10:41:00","Nitrogen-_Total",0.12333,"mg/L",24.55943,-81.55955,0.78
"...3052","FIU_WQMP","204-W","07/02/2020 13:55:00","Nitrogen-_Total",0.18667,"mg/L",25.43082,-80.19553,0.69
"...3053","FIU_WQMP","246-W","07/09/2020 10:50:00","Nitrogen-_Total",0.13667,"mg/L",24.71317,-80.85813,0.75
"...3054","FIU_WQMP","305-W","03/24/2020 13:04:00","Nitrogen-_Total",0.19,"mg/L",24.76852,-81.555,0.74
"...3055","FIU_WQMP","310-W","03/24/2020 13:57:00","Nitrogen-_Total",0.32333,"mg/L",24.65752,-81.63265,0.7
"...3056","FIU_WQMP","307-W","03/24/2020 13:18:00","Nitrogen-_Total",0.24,"mg/L",24.72503,-81.52052,0.71
