Requested report - WIN WAVES
ORGANIZATION ID = 21FLPBCH PROJECT ID - PROJECT NAME = ERMWQ - PBC ERM Ambient Water Quality Monitoring DEP ANALYTE GROUP = General Physical-Chemical | Biological | Nutrients DEP ANALYTE NAME - UNIT = Ammonia (N) - mg/L | Nitrogen- Total Kjeldahl - mg/L | Nitrate (N) - mg/L | Nitrate-Nitrite (N) - mg/L | Nitrite (N) - mg/L | Orthophosphate (P) - mg/L | pH - SU | Phosphorus- Total - mg/L | Salinity - PSU | Turbidity - NTU | Chlorophyll a, free of pheophytin - ug/L | Nitrogen- Total - mg/L | Silica (SiO2) - mg/L | Dissolved Oxygen - mg/L | Temperature, Water - deg C | Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L
Report Run on APRIL 30, 2025 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"Org Decimal Latitude"|"Org Latitude (DD MM SS.SSSS)"|"Org Decimal Longitude"|"Org Longitude (DD MM SS.SSSS)"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLPBCH"|"43"|""|"26 39 51.82"|""|"-80 42 44.72"|"3248"|"1130202043K30205DDDDDD"|"Field"|"11/30/2020 10:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7626184"|"pH"|"7.96"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"1130202039K30205CCCCCC"|"Field"|"11/30/2020 11:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7626108"|"Dissolved Oxygen"|"6.75"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"1130202039K30205CCCCCC"|"Field"|"11/30/2020 11:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7626171"|"pH"|"8.02"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"39"|""|"26 41 10.3"|""|"-80 40 4.53"|"3248A"|"1130202039K30205CCCCCC"|"Field"|"11/30/2020 11:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7626195"|"Temperature, Water"|"23.6"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0310202118DC1021SD2"|"Field"|"03/10/2021 12:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"8457848"|"Dissolved Oxygen"|"7.93"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0310202118DC1021SD2"|"Field"|"03/10/2021 12:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"8457869"|"Temperature, Water"|"20.9"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0310202118DC1021SD2"|"Field"|"03/10/2021 12:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"8457892"|"Salinity"|"26.43"|""|"PSU"|""|""|""|""|""|""|""
"21FLPBCH"|"18D"|""|"26 37 44.87"|""|"-80 2 44.6"|"3226F1"|"0310202118DC1021SD2"|"Field"|"03/10/2021 12:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"8457898"|"pH"|"7.86"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0310202118CC1021S"|"Sample"|"03/10/2021 13:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"8457839"|"Orthophosphate (P)"|"0.048"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0310202118CC1021S"|"Sample"|"03/10/2021 13:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"8457840"|"Chlorophyll a- corrected"|"1.3"|""|"ug/L"|"1.3"|"6.2"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0310202118CC1021S"|"Sample"|"03/10/2021 13:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"8457854"|"Turbidity"|"150"|""|"NTU"|"1.2"|"1.2"|""|""|"E84973"|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0310202118CC1021S"|"Sample"|"03/10/2021 13:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"8457860"|"Ammonia (N)"|"0.038"|""|"mg/L"|"0.035"|"0.05"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0310202118CC1021S"|"Sample"|"03/10/2021 13:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"8457872"|"Phosphorus- Total"|"0.34"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0310202118CC1021S"|"Sample"|"03/10/2021 13:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"8457877"|"Nitrate-Nitrite (N)"|"0.081"|""|"mg/L"|"0.033"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"18C"|""|"26 38 31.28"|""|"-80 2 27.92"|"3226F1"|"0310202118CC1021S"|"Sample"|"03/10/2021 13:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"8457894"|"Nitrogen- Total Kjeldahl"|"0.38"|""|"mg/L"|"0.086"|"0.5"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0622202013F2220S"|"Sample"|"06/22/2020 10:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"6875526"|"Nitrogen- Total Kjeldahl"|"0.32"|""|"mg/L"|"0.086"|"0.5"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0622202013F2220S"|"Sample"|"06/22/2020 10:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"6875534"|"Nitrate-Nitrite (N)"|"0.033"|""|"mg/L"|"0.033"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0622202013F2220S"|"Sample"|"06/22/2020 10:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"6875539"|"Orthophosphate (P)"|"0.029"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0622202013F2220S"|"Sample"|"06/22/2020 10:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"6875540"|"Chlorophyll a- corrected"|"4.1"|""|"ug/L"|"1"|"5"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0622202013F2220S"|"Sample"|"06/22/2020 10:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"6875541"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0622202013F2220S"|"Sample"|"06/22/2020 10:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"6875542"|"Phosphorus- Total"|"0.037"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"13"|""|"26 48 30.65"|""|"-80 3 21.46"|"3226E1"|"0622202013F2220S"|"Sample"|"06/22/2020 10:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"6875552"|"Turbidity"|"1.1"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0901202011 I0120 SAAAAAAAAA"|"Field"|"09/01/2020 13:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7191540"|"pH"|"7.96"|""|"SU"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0901202011 I0120 SAAAAAAAAA"|"Field"|"09/01/2020 13:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7191548"|"Dissolved Oxygen"|"5.68"|""|"mg/L"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0901202011 I0120 SAAAAAAAAA"|"Field"|"09/01/2020 13:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7191549"|"Temperature, Water"|"31"|""|"deg C"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0901202011 I0120 SAAAAAAAAA"|"Field"|"09/01/2020 13:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7191555"|"Salinity"|"30.76"|""|"PSU"|""|""|""|""|""|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0901202011 I0120 S"|"Sample"|"09/01/2020 13:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7191514"|"Phosphorus- Total"|"0.042"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0901202011 I0120 S"|"Sample"|"09/01/2020 13:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7191523"|"Nitrate-Nitrite (N)"|"0.033"|""|"mg/L"|"0.033"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0901202011 I0120 S"|"Sample"|"09/01/2020 13:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7191544"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0901202011 I0120 S"|"Sample"|"09/01/2020 13:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7191557"|"Orthophosphate (P)"|"0.027"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0901202011 I0120 S"|"Sample"|"09/01/2020 13:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7191561"|"Chlorophyll a- corrected"|"1"|""|"ug/L"|"1"|"5"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0901202011 I0120 S"|"Sample"|"09/01/2020 13:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7191562"|"Nitrogen- Total Kjeldahl"|"0.29"|""|"mg/L"|"0.086"|"0.5"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0901202011 I0120 S"|"Sample"|"09/01/2020 13:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"7191570"|"Turbidity"|"1.1"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"24"|""|"26 35 16.02"|""|"-80 4 41.93"|"3256A"|"0727202124G2721FCEB"|"Equipment Blank"|"07/27/2021 15:00:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"8882624"|"Nitrogen- Total Kjeldahl"|"0.086"|""|"mg/L"|"0.086"|"0.5"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"24"|""|"26 35 16.02"|""|"-80 4 41.93"|"3256A"|"0727202124G2721FCEB"|"Equipment Blank"|"07/27/2021 15:00:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"8882639"|"Phosphorus- Total"|"0.0028"|""|"mg/L"|"0.0028"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"24"|""|"26 35 16.02"|""|"-80 4 41.93"|"3256A"|"0727202124G2721FCEB"|"Equipment Blank"|"07/27/2021 15:00:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"8882677"|"Nitrate-Nitrite (N)"|"0.033"|""|"mg/L"|"0.033"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"24"|""|"26 35 16.02"|""|"-80 4 41.93"|"3256A"|"0727202124G2721FCEB"|"Equipment Blank"|"07/27/2021 15:00:00"|"QCMatrix-Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|""|""|""|""|""|"8882689"|"Orthophosphate (P)"|"0.0038"|""|"mg/L"|"0.0038"|"0.004"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0223202311B23235"|"Sample"|"02/23/2023 12:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"12907257"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0223202311B23235"|"Sample"|"02/23/2023 12:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"12907258"|"Orthophosphate (P)"|"0.0042"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0223202311B23235"|"Sample"|"02/23/2023 12:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"12907259"|"Nitrate-Nitrite (N)"|"0.015"|""|"mg/L"|"0.015"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0223202311B23235"|"Sample"|"02/23/2023 12:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"12907261"|"Phosphorus- Total"|"0.013"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0223202311B23235"|"Sample"|"02/23/2023 12:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"12907262"|"Chlorophyll a- corrected"|"50.5"|""|"ug/L"|"50.5"|"250"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0223202311B23235"|"Sample"|"02/23/2023 12:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"12907263"|"Turbidity"|"1.4"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"11"|""|"26 49 53.52"|""|"-80 3 36.84"|"3226E1"|"0223202311B23235"|"Sample"|"02/23/2023 12:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"12907266"|"Nitrogen- Total Kjeldahl"|"0.28"|""|"mg/L"|"0.2"|"0.5"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"0719202231EG1922S"|"Sample"|"07/19/2022 12:30:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11289802"|"Turbidity"|"6.2"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"0719202231EG1922S"|"Sample"|"07/19/2022 12:30:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11289804"|"Nitrogen- Total Kjeldahl"|"1.5"|""|"mg/L"|"0.2"|"0.5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"0719202231EG1922S"|"Sample"|"07/19/2022 12:30:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11289807"|"Phosphorus- Total"|"0.22"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"0719202231EG1922S"|"Sample"|"07/19/2022 12:30:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11289808"|"Orthophosphate (P)"|"0.074"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"0719202231EG1922S"|"Sample"|"07/19/2022 12:30:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11289809"|"Ammonia (N)"|"0.035"|""|"mg/L"|"0.035"|"0.05"|"U"|"Total"|"E84973"|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"0719202231EG1922S"|"Sample"|"07/19/2022 12:30:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11289810"|"Nitrate-Nitrite (N)"|"0.039"|""|"mg/L"|"0.015"|"0.05"|"I"|"Total"|"E84973"|""|""
"21FLPBCH"|"31E"|""|"26 25 25.93"|""|"-80 12 13.97"|"3262B1"|"0719202231EG1922S"|"Sample"|"07/19/2022 12:30:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11289812"|"Chlorophyll a- corrected"|"44.1"|""|"ug/L"|"1"|"5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"38B"|""|"26 41 3.4"|""|"-80 21 4.68"|"3245G1"|"1004202238BJ0422S"|"Sample"|"10/04/2022 14:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11734410"|"Orthophosphate (P)"|"0.12"|""|"mg/L"|"0.0038"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"38B"|""|"26 41 3.4"|""|"-80 21 4.68"|"3245G1"|"1004202238BJ0422S"|"Sample"|"10/04/2022 14:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11734412"|"Ammonia (N)"|"0.35"|""|"mg/L"|"0.035"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"38B"|""|"26 41 3.4"|""|"-80 21 4.68"|"3245G1"|"1004202238BJ0422S"|"Sample"|"10/04/2022 14:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11734413"|"Phosphorus- Total"|"0.18"|""|"mg/L"|"0.0028"|"0.004"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"38B"|""|"26 41 3.4"|""|"-80 21 4.68"|"3245G1"|"1004202238BJ0422S"|"Sample"|"10/04/2022 14:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11734416"|"Nitrate-Nitrite (N)"|"0.42"|""|"mg/L"|"0.015"|"0.05"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"38B"|""|"26 41 3.4"|""|"-80 21 4.68"|"3245G1"|"1004202238BJ0422S"|"Sample"|"10/04/2022 14:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11734417"|"Chlorophyll a- corrected"|"5.4"|""|"ug/L"|"1"|"5"|""|"Total"|"E84973"|""|""
"21FLPBCH"|"38B"|""|"26 41 3.4"|""|"-80 21 4.68"|"3245G1"|"1004202238BJ0422S"|"Sample"|"10/04/2022 14:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PALM BEACH COUNTY (DEPARTMENT OF ENVIRONMENTAL MANAGEMENT)"|"0.5"|"m"|""|""|""|"11734420"|"Turbidity"|"3.7"|""|"NTU"|"0.2"|"0.2"|""|""|"E84973"|""|""
